 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,1,0,0,0,0
01:00 - 02:00,0,0,1,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,1,0,0,2
04:00 - 05:00,0,0,1,0,2,0,1
05:00 - 06:00,1,0,0,1,1,0,0
06:00 - 07:00,2,3,1,0,1,0,2
07:00 - 08:00,2,6,0,1,0,4,0
08:00 - 09:00,1,5,3,3,1,1,1
09:00 - 10:00,1,2,1,1,3,1,3
10:00 - 11:00,2,0,2,2,1,1,4
11:00 - 12:00,2,3,3,1,2,2,1
12:00 - 13:00,5,1,1,0,3,1,2
13:00 - 14:00,2,1,3,5,0,1,2
14:00 - 15:00,2,2,5,0,1,1,0
15:00 - 16:00,7,2,3,4,2,0,0
16:00 - 17:00,5,5,1,2,0,1,2
17:00 - 18:00,2,2,1,3,2,0,2
18:00 - 19:00,0,1,5,0,0,3,3
19:00 - 20:00,3,1,1,1,3,2,1
20:00 - 21:00,2,6,2,1,1,1,0
21:00 - 22:00,6,1,3,0,0,1,2
22:00 - 23:00,3,1,2,1,0,1,4
23:00 - 00:00,4,1,1,1,1,2,0
