 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,6,8,9,8,9,1
01:00 - 02:00,3,9,19,12,4,6,3
02:00 - 03:00,2,10,23,6,10,10,4
03:00 - 04:00,0,11,6,5,7,13,5
04:00 - 05:00,1,8,8,5,9,6,0
05:00 - 06:00,1,3,9,10,4,6,1
06:00 - 07:00,6,9,8,7,4,10,3
07:00 - 08:00,1,10,3,4,5,2,2
08:00 - 09:00,1,10,9,3,2,1,0
09:00 - 10:00,2,0,1,0,2,2,2
10:00 - 11:00,0,1,0,1,1,0,0
11:00 - 12:00,0,1,0,0,1,1,1
12:00 - 13:00,1,0,0,0,1,0,0
13:00 - 14:00,0,1,0,0,1,0,0
14:00 - 15:00,0,0,0,1,0,1,1
15:00 - 16:00,2,2,0,1,3,0,0
16:00 - 17:00,5,0,2,2,1,1,0
17:00 - 18:00,5,2,4,7,2,0,0
18:00 - 19:00,1,0,5,4,2,0,0
19:00 - 20:00,2,3,10,1,5,0,0
20:00 - 21:00,7,16,6,11,6,4,6
21:00 - 22:00,10,14,9,14,14,1,3
22:00 - 23:00,7,14,16,10,12,4,7
23:00 - 00:00,9,21,4,9,14,0,1
