 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,15,26,15,13,20,8,4
01:00 - 02:00,28,26,39,21,34,12,12
02:00 - 03:00,82,44,46,55,51,9,32
03:00 - 04:00,85,45,66,63,74,11,12
04:00 - 05:00,29,12,16,15,10,5,3
05:00 - 06:00,33,30,54,39,39,3,6
06:00 - 07:00,67,63,94,70,56,17,20
07:00 - 08:00,38,74,81,55,40,10,23
08:00 - 09:00,73,66,73,39,33,24,23
09:00 - 10:00,41,89,113,59,49,17,31
10:00 - 11:00,46,57,90,34,41,6,12
11:00 - 12:00,20,25,36,47,12,24,22
12:00 - 13:00,36,14,40,29,30,8,35
13:00 - 14:00,17,15,62,42,29,13,19
14:00 - 15:00,40,22,45,23,47,12,5
15:00 - 16:00,15,15,8,12,130,17,6
16:00 - 17:00,1,2,18,1,103,5,3
17:00 - 18:00,0,2,0,2,1,0,0
18:00 - 19:00,1,0,1,0,1,0,4
19:00 - 20:00,2,0,3,0,0,0,0
20:00 - 21:00,0,0,1,1,0,0,0
21:00 - 22:00,0,1,0,0,0,0,0
22:00 - 23:00,3,2,1,0,1,3,7
23:00 - 00:00,2,6,1,2,4,3,0
