 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,1,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,0,0,0,0,0
08:00 - 09:00,3,4,7,0,4,0,0
09:00 - 10:00,6,7,11,12,3,0,0
10:00 - 11:00,7,37,4,13,14,0,2
11:00 - 12:00,4,8,11,14,9,0,0
12:00 - 13:00,1,13,7,4,14,0,0
13:00 - 14:00,6,18,5,3,23,1,1
14:00 - 15:00,4,31,6,10,9,0,0
15:00 - 16:00,11,13,12,23,9,1,0
16:00 - 17:00,8,21,5,5,12,0,3
17:00 - 18:00,2,2,3,3,6,0,1
18:00 - 19:00,25,0,0,4,0,0,4
19:00 - 20:00,0,0,0,2,0,1,3
20:00 - 21:00,1,0,1,3,0,0,1
21:00 - 22:00,0,0,0,1,0,0,3
22:00 - 23:00,0,0,0,0,1,0,1
23:00 - 00:00,10,0,0,1,0,0,0
