System,Group,Duration Analysed (days),Start Date & Time (date),End Date & Time (date),Total PBIs (PBIs),Filtered PBIs (PBIs),Planned Arrivals (PBIs),Unplanned Arrivals (PBIs),Cancelled Arrivals (PBIs),Net Arrivals (PBIs),Services (PBIs),Measured System Size (PBIs),Planned Arrival Rate - alpha (PBIs/day),Unplanned Arrival Rate - epsilon (PBIs/day),Cancelled Rate - gamma (PBIs/day),Service Rate - mu (PBIs/day),Psi,Nu,Zeta,Inventory Days,Strategy,alpha R^2,epsilon R^2,gamma,mu R^2,Date/Time of Analysis,Notes
FLPATH,Last100,99,2024-08-02 16:15:00,2024-11-10 11:50:00, , ,163,89,122,N/A,159,-28,1.613,0.867,1.631,1.71,2.014,0.65,0.342,152.047,Catch-up,0.991,0.972,0.449,0.947,2025-02-25 14:44:00.647833,,
