 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.36,0.72,0.58,1.3,0.94,0.72,0.65
01:00 - 02:00,0.43,0.79,0.58,1.01,0.87,1.15,0.07
02:00 - 03:00,0.36,0.72,0.72,1.01,1.01,0.58,0.5
03:00 - 04:00,0.07,1.01,0.65,1.08,0.87,0.79,0.22
04:00 - 05:00,0.14,0.79,1.87,0.5,0.87,1.15,0.36
05:00 - 06:00,0.43,0.5,0.72,0.72,1.15,1.01,0.29
06:00 - 07:00,0.43,0.87,1.3,0.87,1.15,0.65,0.22
07:00 - 08:00,0.29,0.43,0.43,0.94,0.79,0.36,0.22
08:00 - 09:00,0.43,0.43,0.79,0.87,0.43,0.79,0.22
09:00 - 10:00,0.22,0.36,0.5,0.65,0.94,0.79,0.14
10:00 - 11:00,0.14,0.36,0.43,0.72,0.36,0.65,0.36
11:00 - 12:00,0.36,0.65,0.22,0.29,0.29,0.5,0.14
12:00 - 13:00,0.29,0.36,0.5,0.14,0.65,0.5,0.22
13:00 - 14:00,0.14,0.36,0.65,0.22,0.72,0.43,0.22
14:00 - 15:00,0.5,0.58,0.29,0.14,0.58,0.58,0.29
15:00 - 16:00,0.79,0.36,0.29,0.58,0.58,0.5,0.22
16:00 - 17:00,0.36,0.87,0.36,0.87,0.43,0.58,0.14
17:00 - 18:00,2.67,0.87,0.72,0.5,0.94,0.58,0.36
18:00 - 19:00,0.43,0.58,0.72,0.65,0.43,0.07,0.43
19:00 - 20:00,0.36,0.5,0.43,0.36,0.36,0.36,0.22
20:00 - 21:00,0.79,0.29,0.5,0.43,0.79,0.29,0.36
21:00 - 22:00,0.36,0.94,1.08,0.79,1.01,0.14,0.29
22:00 - 23:00,0.87,1.37,0.87,1.73,1.3,0.14,0.22
23:00 - 00:00,0.94,0.79,1.08,1.01,1.15,0.07,0.29
