 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,0,2,2,0,2,3
01:00 - 02:00,2,3,0,0,2,2,2
02:00 - 03:00,4,0,2,3,1,2,0
03:00 - 04:00,0,0,0,0,1,0,0
04:00 - 05:00,0,0,0,0,1,1,0
05:00 - 06:00,0,0,1,0,0,1,0
06:00 - 07:00,0,0,0,3,1,0,1
07:00 - 08:00,1,0,0,0,0,0,2
08:00 - 09:00,1,1,3,0,1,1,1
09:00 - 10:00,1,2,0,1,3,1,1
10:00 - 11:00,6,2,4,4,4,2,2
11:00 - 12:00,5,3,1,4,4,2,4
12:00 - 13:00,1,3,4,8,5,2,1
13:00 - 14:00,2,0,4,0,3,2,2
14:00 - 15:00,1,4,4,6,2,2,1
15:00 - 16:00,4,4,8,4,7,4,1
16:00 - 17:00,4,3,7,2,7,1,0
17:00 - 18:00,3,4,6,2,3,2,5
18:00 - 19:00,4,4,5,0,1,7,2
19:00 - 20:00,3,4,7,3,5,3,2
20:00 - 21:00,1,1,8,0,1,6,2
21:00 - 22:00,2,4,6,2,5,0,0
22:00 - 23:00,4,3,3,1,1,1,2
23:00 - 00:00,1,2,2,3,5,1,1
