 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,0.8,1.08,1.14,0.83,1.17,0.12
01:00 - 02:00,0.22,0.52,0.62,0.74,0.68,0.68,0.12
02:00 - 03:00,0.22,0.46,0.28,0.59,0.52,0.46,0.09
03:00 - 04:00,0.15,0.37,0.31,0.52,0.37,0.74,0.12
04:00 - 05:00,0.12,0.4,0.65,0.4,0.52,0.74,0.19
05:00 - 06:00,0.15,0.31,0.71,0.65,0.65,0.56,0.03
06:00 - 07:00,0.19,0.43,0.25,0.34,0.12,0.56,0.06
07:00 - 08:00,0.28,0.15,0.28,0.25,0.15,0.37,0.19
08:00 - 09:00,0.15,0.19,0.46,0.28,0.22,0.19,0.0
09:00 - 10:00,0.03,0.09,0.19,0.22,0.19,0.09,0.06
10:00 - 11:00,0.09,0.22,0.22,0.12,0.25,0.22,0.03
11:00 - 12:00,0.03,0.0,0.09,0.03,0.12,0.03,0.0
12:00 - 13:00,0.06,0.15,0.15,0.09,0.03,0.06,0.03
13:00 - 14:00,0.28,0.46,0.31,0.46,0.19,0.12,0.0
14:00 - 15:00,0.49,0.8,0.71,0.65,0.52,0.06,0.0
15:00 - 16:00,0.77,1.05,1.17,0.93,1.14,0.06,0.06
16:00 - 17:00,1.36,1.17,1.48,1.2,1.27,0.09,0.19
17:00 - 18:00,1.88,1.91,1.79,1.54,1.88,0.09,0.09
18:00 - 19:00,1.45,1.79,1.23,1.17,1.14,0.06,0.28
19:00 - 20:00,1.05,1.02,0.83,1.36,1.17,0.15,0.0
20:00 - 21:00,1.36,1.45,1.3,1.27,1.23,0.06,0.15
21:00 - 22:00,1.39,1.33,1.42,1.88,1.64,0.09,0.28
22:00 - 23:00,1.67,1.95,2.19,1.36,1.91,0.06,0.12
23:00 - 00:00,1.76,2.04,1.54,1.45,1.61,0.19,0.25
