 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.33,0.47,0.57,0.38,0.41,0.34,0.28
01:00 - 02:00,0.31,0.31,0.36,0.34,0.37,0.2,0.2
02:00 - 03:00,0.2,0.28,0.36,0.28,0.33,0.23,0.22
03:00 - 04:00,0.19,0.27,0.34,0.27,0.28,0.17,0.08
04:00 - 05:00,0.25,0.3,0.27,0.35,0.26,0.13,0.15
05:00 - 06:00,0.25,0.32,0.36,0.31,0.33,0.14,0.07
06:00 - 07:00,0.26,0.51,0.49,0.5,0.41,0.21,0.11
07:00 - 08:00,0.56,0.59,0.62,0.52,0.56,0.13,0.12
08:00 - 09:00,0.84,1.03,0.93,0.82,0.85,0.2,0.17
09:00 - 10:00,0.97,1.02,1.19,0.85,1.01,0.23,0.19
10:00 - 11:00,0.9,1.2,0.99,1.04,1.11,0.2,0.21
11:00 - 12:00,0.99,1.11,1.11,1.17,1.07,0.28,0.28
12:00 - 13:00,1.17,1.18,1.14,1.17,1.07,0.35,0.31
13:00 - 14:00,1.13,1.06,1.13,1.09,1.1,0.32,0.39
14:00 - 15:00,1.15,1.12,1.22,1.26,0.99,0.4,0.48
15:00 - 16:00,1.0,1.09,1.08,0.98,0.94,0.41,0.37
16:00 - 17:00,0.99,0.96,1.01,1.0,1.05,0.45,0.5
17:00 - 18:00,0.92,0.93,1.07,0.89,0.96,0.4,0.46
18:00 - 19:00,0.72,0.87,0.77,0.73,0.7,0.32,0.36
19:00 - 20:00,0.67,0.69,0.72,0.69,0.6,0.4,0.29
20:00 - 21:00,0.63,0.68,0.63,0.57,0.58,0.33,0.32
21:00 - 22:00,0.61,0.6,0.62,0.66,0.61,0.33,0.49
22:00 - 23:00,0.64,0.66,0.59,0.75,0.6,0.34,0.53
23:00 - 00:00,0.64,0.66,0.43,0.54,0.4,0.43,0.46
