 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,3,1,4,1,2,1
01:00 - 02:00,3,0,2,1,2,0,0
02:00 - 03:00,1,0,0,2,1,0,0
03:00 - 04:00,0,1,3,0,3,1,0
04:00 - 05:00,4,2,2,1,4,2,2
05:00 - 06:00,2,5,4,1,2,1,0
06:00 - 07:00,5,7,4,4,8,1,2
07:00 - 08:00,10,8,3,3,2,1,1
08:00 - 09:00,12,6,10,5,5,4,2
09:00 - 10:00,13,10,8,5,8,1,1
10:00 - 11:00,4,9,8,8,2,0,0
11:00 - 12:00,13,8,5,10,8,0,0
12:00 - 13:00,5,9,3,4,4,1,2
13:00 - 14:00,6,14,11,5,7,2,0
14:00 - 15:00,7,5,4,10,6,1,5
15:00 - 16:00,8,10,1,5,10,2,2
16:00 - 17:00,10,8,6,7,6,4,2
17:00 - 18:00,13,8,4,10,7,2,2
18:00 - 19:00,5,2,9,2,1,2,3
19:00 - 20:00,4,5,3,6,2,2,2
20:00 - 21:00,2,5,5,9,3,0,1
21:00 - 22:00,5,2,6,3,1,2,1
22:00 - 23:00,2,1,10,4,5,4,1
23:00 - 00:00,7,4,3,8,1,2,1
