 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.16,0.48,0.8,0.96,1.28,0.48,0.16
01:00 - 02:00,0.0,0.0,0.32,1.61,0.8,0.0,0.16
02:00 - 03:00,0.48,0.64,0.8,0.8,0.32,0.8,0.0
03:00 - 04:00,0.0,0.16,0.32,0.32,0.0,0.16,0.0
04:00 - 05:00,0.16,0.16,0.16,0.16,0.32,0.64,0.0
05:00 - 06:00,0.0,0.32,0.64,0.16,0.16,0.16,0.16
06:00 - 07:00,0.0,0.0,0.16,0.32,0.0,0.16,0.0
07:00 - 08:00,0.16,0.16,0.32,0.16,0.16,0.32,0.0
08:00 - 09:00,0.16,0.16,0.8,0.64,0.16,0.0,0.0
09:00 - 10:00,0.64,0.64,0.64,1.28,1.12,0.16,0.0
10:00 - 11:00,0.16,0.64,1.12,0.64,1.12,0.48,0.0
11:00 - 12:00,1.93,0.48,0.96,0.64,2.09,0.8,0.0
12:00 - 13:00,0.48,1.44,0.64,1.12,0.96,0.96,0.32
13:00 - 14:00,0.16,1.12,1.12,1.12,0.96,0.64,0.0
14:00 - 15:00,0.8,1.28,0.32,1.61,0.64,0.64,0.48
15:00 - 16:00,2.09,1.12,1.12,0.8,0.8,0.8,0.32
16:00 - 17:00,1.28,0.96,1.44,1.77,1.12,0.96,0.0
17:00 - 18:00,1.77,0.64,1.28,2.09,1.12,0.48,0.0
18:00 - 19:00,1.12,1.28,1.12,0.48,0.96,0.32,0.32
19:00 - 20:00,1.44,0.16,1.44,0.32,0.48,0.0,0.96
20:00 - 21:00,0.32,0.48,0.96,0.32,0.8,0.16,0.0
21:00 - 22:00,0.8,0.8,0.48,1.44,0.96,0.16,0.48
22:00 - 23:00,1.12,0.32,0.32,0.64,0.32,0.64,0.0
23:00 - 00:00,0.64,0.16,1.93,0.64,0.64,0.16,0.32
