 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,3,4,0,0
01:00 - 02:00,0,4,1,2,0,1,0
02:00 - 03:00,0,0,0,3,0,2,0
03:00 - 04:00,0,0,1,0,0,1,0
04:00 - 05:00,1,0,0,1,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,2,0,0
07:00 - 08:00,0,1,0,1,0,0,0
08:00 - 09:00,2,1,3,3,7,0,0
09:00 - 10:00,6,5,3,7,2,1,0
10:00 - 11:00,3,3,5,7,35,0,0
11:00 - 12:00,3,10,21,7,8,0,1
12:00 - 13:00,8,8,9,2,6,0,0
13:00 - 14:00,5,6,7,2,3,3,0
14:00 - 15:00,7,7,3,5,1,1,3
15:00 - 16:00,9,9,6,5,3,0,1
16:00 - 17:00,4,11,4,5,6,4,4
17:00 - 18:00,1,3,8,5,7,4,1
18:00 - 19:00,1,3,2,2,2,4,2
19:00 - 20:00,2,4,1,3,0,0,3
20:00 - 21:00,4,2,1,4,3,1,0
21:00 - 22:00,9,3,7,4,3,1,4
22:00 - 23:00,16,4,7,17,0,1,5
23:00 - 00:00,2,1,4,0,3,2,1
