 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.24,0.12,0.24,0.12,0.0
01:00 - 02:00,0.12,0.12,0.12,0.24,0.12,0.0,0.0
02:00 - 03:00,0.0,0.0,0.12,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.24,0.12,0.0,0.0,0.0
06:00 - 07:00,0.47,0.0,0.35,0.24,0.71,0.0,0.0
07:00 - 08:00,0.35,0.71,0.59,0.24,0.71,0.0,0.0
08:00 - 09:00,0.83,0.94,0.35,1.53,0.35,0.0,0.0
09:00 - 10:00,1.06,0.94,1.3,1.18,1.3,0.0,0.0
10:00 - 11:00,0.47,1.18,0.35,0.83,0.83,0.0,0.0
11:00 - 12:00,1.18,0.83,0.59,1.18,0.47,0.0,0.0
12:00 - 13:00,3.07,2.24,1.77,2.01,1.3,0.0,0.0
13:00 - 14:00,2.6,3.42,2.01,1.89,1.42,0.0,0.0
14:00 - 15:00,2.72,2.83,2.83,6.49,0.94,0.0,0.0
15:00 - 16:00,1.53,0.83,1.65,3.19,0.71,0.0,0.0
16:00 - 17:00,1.53,0.83,0.59,1.42,0.12,0.0,0.0
17:00 - 18:00,1.77,0.94,4.25,1.18,0.35,0.0,0.0
18:00 - 19:00,0.59,1.77,0.47,0.94,1.06,0.12,0.0
19:00 - 20:00,0.71,0.71,0.94,0.71,1.3,0.0,0.0
20:00 - 21:00,0.47,0.71,0.83,1.06,0.12,0.0,0.0
21:00 - 22:00,0.35,0.94,0.59,0.12,0.94,0.0,0.0
22:00 - 23:00,0.35,0.24,0.0,0.24,0.35,0.0,0.0
23:00 - 00:00,0.12,0.12,0.35,0.24,0.12,0.0,0.0
