 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.03,0.15,0.2,0.17,0.09,0.15,0.0
01:00 - 02:00,0.03,0.15,0.12,0.38,0.09,0.0,0.0
02:00 - 03:00,0.17,0.41,0.49,0.23,0.15,0.03,0.0
03:00 - 04:00,0.7,0.46,0.55,0.15,0.29,0.06,0.0
04:00 - 05:00,1.37,0.78,0.61,1.05,0.32,0.17,0.0
05:00 - 06:00,0.9,1.08,0.38,1.28,0.29,0.0,0.09
06:00 - 07:00,1.28,1.16,0.49,1.34,0.81,0.17,0.03
07:00 - 08:00,1.02,1.39,1.05,1.22,1.16,0.0,0.09
08:00 - 09:00,0.93,1.34,2.15,1.22,0.61,0.0,0.03
09:00 - 10:00,2.06,1.45,1.74,1.31,0.84,0.0,0.03
10:00 - 11:00,0.99,1.51,2.12,1.69,1.57,0.0,0.06
11:00 - 12:00,1.34,2.82,2.99,0.99,0.99,0.17,0.03
12:00 - 13:00,1.1,2.15,3.02,1.13,0.76,0.0,0.0
13:00 - 14:00,1.25,1.37,1.37,0.61,0.96,0.03,0.09
14:00 - 15:00,1.39,1.28,2.03,1.51,1.1,0.0,0.0
15:00 - 16:00,1.19,0.67,1.19,1.08,0.64,0.0,0.0
16:00 - 17:00,0.81,1.02,0.93,1.28,0.96,0.0,0.03
17:00 - 18:00,0.23,0.73,0.67,0.46,0.35,0.0,0.09
18:00 - 19:00,0.64,0.49,0.61,0.84,0.23,0.0,0.03
19:00 - 20:00,0.99,0.64,0.26,0.58,0.29,0.0,0.09
20:00 - 21:00,0.23,0.49,0.61,0.58,0.03,0.0,0.03
21:00 - 22:00,0.26,0.32,0.44,0.35,0.46,0.0,0.06
22:00 - 23:00,0.09,0.09,0.12,0.06,0.06,0.0,0.0
23:00 - 00:00,0.15,0.32,0.06,0.2,0.03,0.0,0.06
