 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.55,0.99,0.82,0.87,0.97,0.38,0.06
01:00 - 02:00,0.57,0.76,0.93,0.92,0.76,0.2,0.09
02:00 - 03:00,0.57,0.83,0.7,0.82,0.63,0.1,0.07
03:00 - 04:00,0.67,0.69,0.81,0.64,0.65,0.03,0.04
04:00 - 05:00,0.64,0.62,0.72,0.59,0.64,0.05,0.07
05:00 - 06:00,0.64,0.71,0.74,0.71,0.59,0.05,0.02
06:00 - 07:00,0.68,0.73,0.72,0.76,0.56,0.05,0.09
07:00 - 08:00,0.66,0.9,0.65,0.81,0.55,0.05,0.04
08:00 - 09:00,0.75,0.88,0.88,0.84,0.69,0.06,0.06
09:00 - 10:00,0.8,0.82,1.04,0.94,0.82,0.08,0.06
10:00 - 11:00,0.76,0.94,0.85,0.85,0.71,0.08,0.05
11:00 - 12:00,0.56,0.73,0.7,0.61,0.56,0.03,0.09
12:00 - 13:00,0.6,0.62,0.72,0.66,0.53,0.05,0.07
13:00 - 14:00,0.91,0.86,0.79,0.78,0.81,0.04,0.07
14:00 - 15:00,1.12,1.13,1.08,1.04,0.94,0.07,0.09
15:00 - 16:00,1.14,1.11,1.24,1.22,1.07,0.07,0.06
16:00 - 17:00,0.91,1.11,1.05,1.03,0.91,0.06,0.08
17:00 - 18:00,0.84,0.73,0.85,0.69,0.71,0.04,0.06
18:00 - 19:00,0.73,0.75,0.85,0.76,0.84,0.08,0.06
19:00 - 20:00,0.83,0.91,0.96,0.87,0.87,0.06,0.06
20:00 - 21:00,0.94,0.88,0.88,0.86,0.82,0.06,0.05
21:00 - 22:00,0.76,0.96,0.94,0.9,0.74,0.06,0.13
22:00 - 23:00,0.83,0.73,0.79,0.82,0.52,0.08,0.25
23:00 - 00:00,0.84,0.87,0.71,0.77,0.45,0.06,0.34
