 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,3,1,5,0,3,0
01:00 - 02:00,4,4,4,3,4,1,3
02:00 - 03:00,2,5,11,4,3,0,1
03:00 - 04:00,0,1,2,1,3,0,0
04:00 - 05:00,0,3,0,0,1,0,0
05:00 - 06:00,1,0,0,0,1,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,3,0,0,0,0,0,0
08:00 - 09:00,0,1,0,0,0,0,0
09:00 - 10:00,0,0,0,1,0,0,0
10:00 - 11:00,1,0,0,1,1,0,0
11:00 - 12:00,1,4,1,2,1,1,0
12:00 - 13:00,11,2,2,3,0,4,1
13:00 - 14:00,19,6,2,1,0,0,1
14:00 - 15:00,3,2,5,4,2,0,4
15:00 - 16:00,5,0,3,0,1,3,2
16:00 - 17:00,0,1,1,4,0,2,0
17:00 - 18:00,5,0,1,5,5,3,4
18:00 - 19:00,5,3,2,1,6,1,16
19:00 - 20:00,1,5,3,5,3,0,3
20:00 - 21:00,0,1,2,10,2,2,3
21:00 - 22:00,1,15,4,2,1,4,1
22:00 - 23:00,1,0,0,2,1,0,0
23:00 - 00:00,2,1,4,2,0,0,2
