 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.06,1.03,1.22,1.14,1.11,1.17,0.09
01:00 - 02:00,0.14,0.65,0.8,0.91,0.88,0.65,0.09
02:00 - 03:00,0.06,0.83,0.68,0.71,0.37,0.68,0.2
03:00 - 04:00,0.17,0.43,0.65,0.63,0.57,0.57,0.14
04:00 - 05:00,0.31,0.48,0.37,0.65,0.57,0.46,0.11
05:00 - 06:00,0.26,0.46,0.48,0.91,0.4,0.4,0.14
06:00 - 07:00,0.26,0.31,0.63,0.31,0.54,0.43,0.11
07:00 - 08:00,0.09,0.2,0.4,0.77,0.34,0.31,0.17
08:00 - 09:00,0.03,0.17,0.26,0.4,0.11,0.28,0.09
09:00 - 10:00,0.06,0.2,0.28,0.31,0.17,0.14,0.06
10:00 - 11:00,0.11,0.14,0.17,0.17,0.28,0.11,0.06
11:00 - 12:00,0.14,0.14,0.14,0.37,0.06,0.09,0.09
12:00 - 13:00,0.11,0.17,0.37,0.23,0.14,0.06,0.03
13:00 - 14:00,0.17,0.2,0.14,0.4,0.17,0.06,0.14
14:00 - 15:00,0.26,0.26,0.46,0.4,0.17,0.03,0.03
15:00 - 16:00,0.54,0.65,0.88,0.77,0.85,0.03,0.2
16:00 - 17:00,0.94,0.97,0.8,1.37,1.08,0.14,0.14
17:00 - 18:00,1.45,1.42,1.74,1.65,1.28,0.03,0.09
18:00 - 19:00,1.25,1.54,1.99,1.57,1.59,0.11,0.14
19:00 - 20:00,1.25,1.11,1.4,1.25,1.05,0.09,0.23
20:00 - 21:00,1.17,1.28,1.4,1.17,1.45,0.14,0.11
21:00 - 22:00,1.34,1.82,2.48,1.65,1.59,0.11,0.09
22:00 - 23:00,1.22,1.42,1.94,1.94,1.71,0.03,0.09
23:00 - 00:00,1.34,1.94,1.74,1.68,1.2,0.06,0.17
