 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,3,1,1,1,0,0
01:00 - 02:00,0,2,1,8,8,0,0
02:00 - 03:00,16,6,12,6,5,0,0
03:00 - 04:00,23,15,24,26,11,0,0
04:00 - 05:00,41,24,36,37,11,0,0
05:00 - 06:00,28,29,31,21,14,1,1
06:00 - 07:00,41,30,31,28,24,0,0
07:00 - 08:00,16,26,12,25,7,0,0
08:00 - 09:00,24,21,15,17,14,0,1
09:00 - 10:00,51,28,26,19,5,2,0
10:00 - 11:00,34,8,13,11,11,0,0
11:00 - 12:00,23,8,42,29,10,0,0
12:00 - 13:00,16,14,16,45,8,0,0
13:00 - 14:00,3,11,11,9,0,0,0
14:00 - 15:00,3,7,6,3,1,0,0
15:00 - 16:00,3,0,3,2,0,0,1
16:00 - 17:00,0,4,5,0,0,0,0
17:00 - 18:00,0,0,0,0,1,0,0
18:00 - 19:00,1,0,0,1,0,0,0
19:00 - 20:00,0,0,1,0,1,0,0
20:00 - 21:00,1,0,2,0,0,0,0
21:00 - 22:00,0,0,0,1,0,0,0
22:00 - 23:00,0,0,0,0,0,0,1
23:00 - 00:00,0,0,0,0,0,0,0
