 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,0,1,6,2,0,0
01:00 - 02:00,4,1,4,3,5,0,0
02:00 - 03:00,5,6,6,5,7,0,0
03:00 - 04:00,12,13,8,11,10,0,0
04:00 - 05:00,15,18,17,19,2,0,1
05:00 - 06:00,8,12,14,17,15,1,0
06:00 - 07:00,21,12,15,16,21,0,1
07:00 - 08:00,16,18,10,16,14,0,0
08:00 - 09:00,11,14,13,14,14,0,0
09:00 - 10:00,17,15,10,10,10,0,0
10:00 - 11:00,12,15,7,12,6,0,0
11:00 - 12:00,8,2,3,6,4,0,0
12:00 - 13:00,1,2,1,5,2,0,0
13:00 - 14:00,3,1,3,7,0,0,0
14:00 - 15:00,1,1,1,0,1,0,0
15:00 - 16:00,0,0,0,0,0,0,0
16:00 - 17:00,0,0,1,1,1,0,1
17:00 - 18:00,0,0,0,1,0,0,1
18:00 - 19:00,0,0,1,1,0,0,0
19:00 - 20:00,1,1,1,4,0,0,0
20:00 - 21:00,0,1,1,0,0,0,0
21:00 - 22:00,0,0,3,0,0,0,0
22:00 - 23:00,0,3,0,3,0,0,0
23:00 - 00:00,0,0,0,5,0,0,1
