 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.9,1.54,1.58,1.42,1.94,0.01,0.01
01:00 - 02:00,1.57,1.02,1.4,1.73,1.37,0.01,0.03
02:00 - 03:00,0.77,1.42,1.26,0.87,0.69,0.12,0.01
03:00 - 04:00,1.08,2.01,1.69,1.01,1.36,0.01,0.0
04:00 - 05:00,1.82,2.01,1.42,1.91,1.23,0.0,0.01
05:00 - 06:00,1.24,1.55,1.35,1.54,1.43,0.01,0.0
06:00 - 07:00,1.18,2.25,1.36,1.54,0.93,0.07,0.04
07:00 - 08:00,0.72,0.71,0.83,1.02,0.68,0.04,0.15
08:00 - 09:00,0.65,0.77,0.67,0.44,0.35,0.04,0.25
09:00 - 10:00,0.83,0.68,0.83,0.41,0.44,0.01,0.74
10:00 - 11:00,0.43,0.43,0.52,0.64,0.44,0.03,0.1
11:00 - 12:00,0.25,0.34,0.5,0.47,0.4,0.01,0.19
12:00 - 13:00,0.67,1.12,0.49,0.41,0.44,0.01,0.15
13:00 - 14:00,0.62,0.83,0.43,0.53,0.69,0.01,0.03
14:00 - 15:00,0.37,0.65,0.58,0.49,0.77,0.06,0.01
15:00 - 16:00,0.41,0.38,0.61,0.62,0.44,0.0,0.01
16:00 - 17:00,0.47,0.52,0.49,0.43,0.52,0.0,0.0
17:00 - 18:00,0.38,0.47,0.64,0.38,0.19,0.03,0.01
18:00 - 19:00,0.21,0.35,0.34,0.43,0.35,0.03,0.0
19:00 - 20:00,0.24,0.4,0.34,0.41,0.31,0.03,0.13
20:00 - 21:00,0.52,0.37,0.34,0.33,0.24,0.09,0.06
21:00 - 22:00,0.61,0.46,0.25,0.43,0.24,0.01,0.25
22:00 - 23:00,0.84,0.53,0.67,0.67,0.25,0.01,0.56
23:00 - 00:00,1.95,1.14,1.54,0.86,0.16,0.0,0.89
