 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,33,42,21,13,32,18
01:00 - 02:00,30,41,6,7,1,23,17
02:00 - 03:00,12,1,2,6,22,16,4
03:00 - 04:00,3,2,7,3,9,4,27
04:00 - 05:00,3,1,13,5,1,15,7
05:00 - 06:00,16,6,5,7,3,16,0
06:00 - 07:00,7,42,1,4,6,54,5
07:00 - 08:00,12,23,2,2,1,32,11
08:00 - 09:00,43,10,7,6,12,2,0
09:00 - 10:00,59,6,63,10,10,5,10
10:00 - 11:00,150,95,78,119,76,2,40
11:00 - 12:00,58,72,36,57,23,5,0
12:00 - 13:00,64,59,71,28,30,63,20
13:00 - 14:00,45,45,129,62,65,16,19
14:00 - 15:00,65,60,60,21,77,7,11
15:00 - 16:00,61,51,74,983,56,24,7
16:00 - 17:00,67,59,47,441,28,25,13
17:00 - 18:00,37,56,95,61,75,23,37
18:00 - 19:00,51,42,32,29,49,8,35
19:00 - 20:00,51,65,27,36,37,46,11
20:00 - 21:00,40,32,16,18,13,42,8
21:00 - 22:00,25,24,14,25,10,10,7
22:00 - 23:00,19,16,20,8,19,36,4
23:00 - 00:00,12,42,43,13,32,75,5
