 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.17,0.1,0.57,0.22,0.0,0.02
01:00 - 02:00,0.0,0.07,0.2,0.07,0.12,0.0,0.0
02:00 - 03:00,0.0,0.0,0.05,0.02,0.0,0.0,0.0
03:00 - 04:00,0.0,0.02,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.05,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.02,0.12,0.07,0.0,0.0,0.02,0.02
07:00 - 08:00,0.15,0.67,0.2,0.22,0.27,0.0,0.02
08:00 - 09:00,0.69,0.57,0.84,1.37,0.84,0.0,0.0
09:00 - 10:00,1.81,1.99,1.64,1.74,2.36,0.0,0.07
10:00 - 11:00,2.38,2.31,2.06,2.18,2.76,0.02,0.05
11:00 - 12:00,2.73,2.26,2.01,2.01,2.63,0.07,0.07
12:00 - 13:00,3.18,1.91,1.56,2.21,1.46,0.0,0.0
13:00 - 14:00,1.99,2.61,1.59,2.04,1.99,0.0,0.05
14:00 - 15:00,2.18,1.41,1.71,3.2,1.51,0.02,0.0
15:00 - 16:00,1.99,2.66,2.18,2.38,1.91,0.07,0.02
16:00 - 17:00,0.94,1.17,1.12,1.59,1.07,0.1,0.07
17:00 - 18:00,0.6,0.67,0.72,0.79,0.6,0.05,0.0
18:00 - 19:00,0.35,0.6,0.2,0.1,0.4,0.02,0.0
19:00 - 20:00,0.07,0.12,0.07,0.12,0.42,0.0,0.02
20:00 - 21:00,0.02,0.15,0.1,0.02,0.07,0.0,0.25
21:00 - 22:00,0.1,0.42,0.12,0.12,0.0,0.0,0.17
22:00 - 23:00,0.22,0.4,0.17,0.27,0.02,0.0,0.22
23:00 - 00:00,0.15,0.52,0.3,0.52,0.02,0.0,0.57
