 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,59,39,73,56,51,15
01:00 - 02:00,15,50,573,79,56,55,11
02:00 - 03:00,9,57,443,70,53,34,16
03:00 - 04:00,11,49,62,62,42,41,8
04:00 - 05:00,6,46,67,84,37,75,9
05:00 - 06:00,12,68,64,45,46,24,12
06:00 - 07:00,10,46,45,28,37,35,7
07:00 - 08:00,5,20,39,24,31,12,3
08:00 - 09:00,7,26,15,25,24,12,4
09:00 - 10:00,14,32,17,24,16,11,9
10:00 - 11:00,9,24,58,31,17,13,9
11:00 - 12:00,6,15,88,33,23,11,18
12:00 - 13:00,17,18,39,29,19,7,11
13:00 - 14:00,21,12,8,21,27,7,8
14:00 - 15:00,9,20,19,14,10,6,2
15:00 - 16:00,17,334,5,16,24,8,1
16:00 - 17:00,26,617,22,25,29,7,2
17:00 - 18:00,26,32,29,27,36,9,3
18:00 - 19:00,27,38,20,36,52,6,4
19:00 - 20:00,35,29,27,33,46,3,5
20:00 - 21:00,32,46,34,38,65,7,8
21:00 - 22:00,41,60,50,53,75,2,12
22:00 - 23:00,53,56,65,52,52,11,9
23:00 - 00:00,54,63,59,53,70,16,13
