 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.1,0.1,0.0,0.0,0.0
01:00 - 02:00,0.15,0.15,0.15,0.0,0.25,0.0,0.0
02:00 - 03:00,0.25,0.25,0.25,0.15,0.25,0.0,0.0
03:00 - 04:00,0.59,0.79,1.08,0.34,0.29,0.0,0.0
04:00 - 05:00,0.54,0.64,0.93,0.64,0.64,0.05,0.05
05:00 - 06:00,0.88,1.13,1.03,1.23,0.64,0.05,0.05
06:00 - 07:00,0.83,1.33,1.96,1.28,1.77,0.15,0.0
07:00 - 08:00,1.23,1.52,1.87,1.37,1.62,0.15,0.05
08:00 - 09:00,1.13,1.52,1.91,1.37,1.72,0.15,0.1
09:00 - 10:00,1.33,2.06,1.82,1.96,1.82,0.05,0.0
10:00 - 11:00,1.37,2.01,2.55,2.11,1.33,0.15,0.1
11:00 - 12:00,1.87,2.01,1.67,2.65,1.52,0.05,0.0
12:00 - 13:00,1.13,1.47,1.08,1.52,1.47,0.2,0.0
13:00 - 14:00,1.28,1.18,1.13,1.77,1.47,0.0,0.15
14:00 - 15:00,0.79,0.83,1.13,1.33,1.23,0.05,0.0
15:00 - 16:00,0.83,0.69,0.79,1.03,0.64,0.0,0.0
16:00 - 17:00,0.69,0.83,0.54,0.64,1.03,0.2,0.0
17:00 - 18:00,0.54,0.15,0.15,0.54,0.44,0.05,0.05
18:00 - 19:00,0.25,0.34,0.2,0.44,0.2,0.0,0.0
19:00 - 20:00,0.15,0.39,0.2,0.25,0.2,0.0,0.1
20:00 - 21:00,0.39,0.1,0.05,0.25,0.05,0.0,0.0
21:00 - 22:00,0.29,0.25,0.29,0.59,0.1,0.05,0.0
22:00 - 23:00,0.05,0.05,0.15,0.34,0.05,0.0,0.0
23:00 - 00:00,0.0,0.0,0.05,0.1,0.0,0.0,0.05
