 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.78,0.0,0.0,0.0,0.0,0.1
01:00 - 02:00,0.0,0.0,0.0,4.58,0.0,0.0,0.0
02:00 - 03:00,0.19,0.0,0.0,0.1,0.68,0.1,0.29
03:00 - 04:00,0.1,0.0,0.39,0.29,0.0,0.0,0.0
04:00 - 05:00,0.39,0.1,0.0,0.49,0.1,0.1,0.0
05:00 - 06:00,0.39,1.36,0.0,0.49,0.19,0.0,0.19
06:00 - 07:00,1.36,2.73,0.68,0.29,0.0,0.0,0.49
07:00 - 08:00,3.7,1.85,0.88,1.75,0.0,0.0,0.0
08:00 - 09:00,1.85,1.56,1.07,3.12,0.39,0.0,0.29
09:00 - 10:00,1.56,0.97,1.46,1.95,0.97,0.19,0.39
10:00 - 11:00,0.58,1.36,0.68,0.68,0.1,0.0,1.56
11:00 - 12:00,1.07,3.31,1.46,1.46,0.19,0.0,0.88
12:00 - 13:00,1.17,1.75,0.88,1.17,0.0,0.1,0.68
13:00 - 14:00,3.41,2.14,1.66,0.58,0.49,0.0,1.36
14:00 - 15:00,1.27,1.75,1.36,1.46,1.17,0.0,0.88
15:00 - 16:00,1.95,1.17,0.88,5.07,0.1,0.0,0.39
16:00 - 17:00,0.49,0.49,0.68,0.58,0.1,0.0,0.1
17:00 - 18:00,0.88,0.19,0.49,0.1,0.0,0.1,0.1
18:00 - 19:00,0.1,0.0,0.1,0.58,0.0,0.0,0.0
19:00 - 20:00,0.29,0.29,0.39,0.29,0.0,0.0,0.1
20:00 - 21:00,2.14,0.19,0.39,0.1,0.0,0.0,0.68
21:00 - 22:00,0.39,0.1,0.1,0.19,0.0,0.0,1.27
22:00 - 23:00,0.49,0.0,0.1,0.0,0.0,0.1,0.0
23:00 - 00:00,0.0,0.1,0.0,0.1,0.0,0.0,0.0
