 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.08,0.69,1.69,0.0,0.23,0.08,0.15
01:00 - 02:00,1.0,0.15,1.46,0.31,0.0,0.0,0.0
02:00 - 03:00,0.46,0.0,1.46,0.31,0.46,0.0,0.0
03:00 - 04:00,0.08,0.23,1.39,0.69,0.31,0.08,0.0
04:00 - 05:00,0.0,0.0,1.08,0.0,0.08,0.0,0.23
05:00 - 06:00,0.0,0.0,0.23,0.0,0.0,0.08,0.08
06:00 - 07:00,0.08,1.85,0.15,0.0,0.08,0.0,0.0
07:00 - 08:00,0.08,0.31,0.0,0.08,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,0.23,0.23,0.0,0.0,0.0
09:00 - 10:00,0.15,0.62,0.31,0.31,0.08,0.0,0.0
10:00 - 11:00,0.31,0.08,0.23,0.0,0.08,0.0,0.0
11:00 - 12:00,0.31,0.08,2.23,0.85,0.0,0.0,0.0
12:00 - 13:00,0.15,0.08,0.15,0.08,0.08,0.0,0.0
13:00 - 14:00,2.46,0.46,0.54,0.38,0.46,0.0,0.0
14:00 - 15:00,4.0,0.77,0.62,1.23,0.46,0.0,0.0
15:00 - 16:00,4.85,1.0,0.69,0.77,1.54,0.31,0.0
16:00 - 17:00,4.93,1.0,2.16,1.46,0.92,0.0,0.0
17:00 - 18:00,5.39,1.0,1.31,1.54,2.0,0.0,0.0
18:00 - 19:00,1.46,1.23,2.23,1.39,0.77,0.0,0.0
19:00 - 20:00,1.08,0.92,1.69,3.08,0.77,0.0,0.0
20:00 - 21:00,0.38,3.62,1.15,1.69,2.16,0.0,0.08
21:00 - 22:00,0.54,1.23,1.31,1.54,0.62,0.0,0.0
22:00 - 23:00,0.31,0.23,0.08,0.23,0.23,0.0,0.0
23:00 - 00:00,0.46,2.0,0.0,1.62,1.0,0.0,0.31
