 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,19,26,16,11,13,5
01:00 - 02:00,2,14,12,11,9,14,1
02:00 - 03:00,2,10,6,9,13,2,1
03:00 - 04:00,2,7,12,8,9,9,3
04:00 - 05:00,0,11,12,11,5,5,0
05:00 - 06:00,1,6,8,12,7,8,0
06:00 - 07:00,1,5,3,9,4,4,0
07:00 - 08:00,1,3,12,7,2,4,2
08:00 - 09:00,3,1,4,1,2,3,0
09:00 - 10:00,0,2,2,2,2,1,0
10:00 - 11:00,2,1,1,1,2,2,0
11:00 - 12:00,1,2,2,1,2,0,1
12:00 - 13:00,2,4,1,1,4,0,2
13:00 - 14:00,3,1,9,3,4,2,1
14:00 - 15:00,10,8,17,11,15,2,0
15:00 - 16:00,18,29,20,22,32,0,1
16:00 - 17:00,24,35,29,29,22,4,0
17:00 - 18:00,21,20,18,28,26,1,3
18:00 - 19:00,17,19,15,21,17,3,3
19:00 - 20:00,16,26,22,15,29,3,2
20:00 - 21:00,22,26,23,24,18,7,1
21:00 - 22:00,16,23,27,21,23,4,0
22:00 - 23:00,23,35,25,21,34,4,5
23:00 - 00:00,27,37,23,26,29,4,3
