 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,3,8,12,5,1,0
01:00 - 02:00,15,10,9,9,7,0,0
02:00 - 03:00,15,39,9,20,12,0,0
03:00 - 04:00,20,24,14,10,10,2,1
04:00 - 05:00,17,19,17,15,14,0,0
05:00 - 06:00,25,23,24,19,13,0,0
06:00 - 07:00,32,33,28,20,20,1,0
07:00 - 08:00,36,27,26,23,22,0,2
08:00 - 09:00,23,28,24,24,32,0,0
09:00 - 10:00,41,54,29,22,38,1,0
10:00 - 11:00,27,29,26,24,24,0,0
11:00 - 12:00,41,40,22,29,27,1,0
12:00 - 13:00,36,23,17,15,28,0,4
13:00 - 14:00,23,25,24,14,19,0,0
14:00 - 15:00,19,27,26,28,5,5,1
15:00 - 16:00,15,12,17,18,13,1,0
16:00 - 17:00,29,5,19,14,14,0,1
17:00 - 18:00,12,7,12,13,7,0,3
18:00 - 19:00,7,5,9,14,4,0,3
19:00 - 20:00,4,4,6,9,2,0,2
20:00 - 21:00,10,4,7,9,0,0,10
21:00 - 22:00,3,8,13,16,1,0,3
22:00 - 23:00,2,5,7,3,2,0,8
23:00 - 00:00,0,2,5,2,1,0,3
