 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,0.79,0.82,0.94,0.82,0.9,0.12
01:00 - 02:00,0.17,0.93,0.96,0.81,0.76,0.79,0.2
02:00 - 03:00,0.24,0.69,0.81,0.49,0.53,0.32,0.03
03:00 - 04:00,0.32,0.4,0.49,0.37,0.61,0.29,0.12
04:00 - 05:00,0.24,0.47,0.56,0.5,0.61,0.18,0.21
05:00 - 06:00,0.64,0.85,0.76,0.81,0.81,0.06,0.12
06:00 - 07:00,0.64,0.94,1.1,0.87,0.58,0.2,0.15
07:00 - 08:00,0.59,0.69,0.75,0.46,0.79,0.18,0.11
08:00 - 09:00,0.55,0.84,0.61,0.76,0.78,0.2,0.17
09:00 - 10:00,0.62,0.81,0.78,0.59,0.72,0.11,0.09
10:00 - 11:00,0.53,0.82,0.66,0.64,0.64,0.11,0.06
11:00 - 12:00,0.64,0.47,0.72,0.53,0.67,0.12,0.03
12:00 - 13:00,0.41,0.49,0.43,0.56,0.52,0.09,0.0
13:00 - 14:00,0.41,0.46,0.62,0.43,0.49,0.09,0.08
14:00 - 15:00,0.49,0.46,0.58,0.56,0.58,0.18,0.08
15:00 - 16:00,0.66,0.79,0.62,0.87,0.56,0.09,0.14
16:00 - 17:00,0.76,0.84,0.58,0.75,1.16,0.2,0.05
17:00 - 18:00,0.94,0.91,0.91,1.04,1.19,0.11,0.18
18:00 - 19:00,1.33,0.87,1.2,1.05,1.08,0.09,0.12
19:00 - 20:00,0.99,0.93,1.07,0.93,0.88,0.12,0.11
20:00 - 21:00,1.08,1.1,1.07,1.17,1.05,0.11,0.14
21:00 - 22:00,1.08,1.07,1.36,1.31,1.3,0.24,0.11
22:00 - 23:00,1.3,1.27,1.28,1.31,1.02,0.2,0.09
23:00 - 00:00,0.87,0.78,1.13,1.02,1.14,0.15,0.17
