 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,144,190,180,194,177,33,10
01:00 - 02:00,130,180,157,176,158,24,10
02:00 - 03:00,119,101,123,129,107,13,10
03:00 - 04:00,107,125,120,115,102,5,9
04:00 - 05:00,157,174,170,141,133,5,5
05:00 - 06:00,149,148,146,188,133,9,2
06:00 - 07:00,151,191,173,128,107,2,4
07:00 - 08:00,124,185,125,113,70,11,7
08:00 - 09:00,114,128,99,93,87,6,3
09:00 - 10:00,86,97,106,105,98,9,2
10:00 - 11:00,91,91,104,101,85,6,7
11:00 - 12:00,94,98,78,96,87,5,5
12:00 - 13:00,101,98,95,82,96,8,5
13:00 - 14:00,111,109,137,140,120,5,9
14:00 - 15:00,144,148,118,141,133,6,10
15:00 - 16:00,139,145,172,140,122,5,6
16:00 - 17:00,101,112,104,116,103,9,10
17:00 - 18:00,75,71,100,83,91,6,9
18:00 - 19:00,121,90,129,89,96,6,8
19:00 - 20:00,70,96,91,106,90,5,8
20:00 - 21:00,80,73,111,100,81,8,5
21:00 - 22:00,98,107,84,77,77,14,15
22:00 - 23:00,113,95,106,104,61,6,42
23:00 - 00:00,150,133,153,155,42,6,109
