 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,6,2,9,6,7,0
01:00 - 02:00,0,6,8,4,11,6,4
02:00 - 03:00,2,1,3,2,7,6,7
03:00 - 04:00,0,0,1,0,1,3,0
04:00 - 05:00,0,1,1,0,0,1,1
05:00 - 06:00,0,3,3,1,3,0,0
06:00 - 07:00,2,1,4,1,2,1,0
07:00 - 08:00,3,2,1,0,0,1,1
08:00 - 09:00,0,0,0,1,0,2,0
09:00 - 10:00,0,1,2,1,0,1,0
10:00 - 11:00,3,0,0,1,0,1,0
11:00 - 12:00,0,0,0,2,3,0,0
12:00 - 13:00,0,4,7,0,2,0,0
13:00 - 14:00,7,5,6,2,3,1,0
14:00 - 15:00,0,3,0,4,1,0,2
15:00 - 16:00,0,3,3,2,0,3,0
16:00 - 17:00,0,5,2,0,1,3,0
17:00 - 18:00,7,5,7,10,11,1,0
18:00 - 19:00,9,11,15,1,9,1,0
19:00 - 20:00,2,3,9,4,7,1,0
20:00 - 21:00,4,3,1,2,0,1,0
21:00 - 22:00,2,5,3,5,9,0,0
22:00 - 23:00,8,3,8,6,9,3,0
23:00 - 00:00,7,7,12,5,4,5,1
