 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.55,0.9,0.6,0.63,0.73,0.58,0.28
01:00 - 02:00,0.32,0.49,0.63,0.63,0.58,0.73,0.44
02:00 - 03:00,0.3,0.43,0.44,0.47,0.57,0.39,0.28
03:00 - 04:00,0.11,0.41,0.57,0.66,0.63,0.19,0.08
04:00 - 05:00,0.24,0.33,0.54,0.49,0.47,0.46,0.05
05:00 - 06:00,0.17,0.32,0.32,0.24,0.35,0.21,0.09
06:00 - 07:00,0.08,0.13,0.21,0.22,0.17,0.21,0.08
07:00 - 08:00,0.08,0.11,0.14,0.11,0.09,0.02,0.0
08:00 - 09:00,0.08,0.11,0.16,0.19,0.16,0.13,0.06
09:00 - 10:00,0.13,0.24,0.28,0.25,0.16,0.08,0.03
10:00 - 11:00,0.27,0.35,0.39,0.28,0.33,0.09,0.09
11:00 - 12:00,0.25,0.28,0.46,0.65,0.36,0.11,0.11
12:00 - 13:00,0.36,0.35,0.52,0.54,0.41,0.03,0.06
13:00 - 14:00,0.43,0.57,0.51,0.76,0.62,0.28,0.09
14:00 - 15:00,0.73,1.04,0.79,0.79,1.06,0.25,0.17
15:00 - 16:00,0.96,1.48,1.2,1.17,1.64,0.46,0.32
16:00 - 17:00,1.15,1.23,1.53,1.34,1.93,0.85,0.84
17:00 - 18:00,0.93,1.14,1.12,1.23,1.5,0.69,1.01
18:00 - 19:00,0.87,0.81,0.74,1.12,0.98,0.87,0.96
19:00 - 20:00,0.93,0.84,1.06,1.04,1.15,0.79,0.52
20:00 - 21:00,1.09,0.96,1.01,1.01,1.25,0.73,0.79
21:00 - 22:00,1.18,1.01,1.34,1.33,1.34,0.73,0.54
22:00 - 23:00,1.44,1.34,1.12,0.9,1.47,0.6,0.66
23:00 - 00:00,1.14,0.73,0.87,0.85,1.18,0.49,0.46
