 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,20,51,63,71,65,44,27
01:00 - 02:00,12,39,35,56,53,44,20
02:00 - 03:00,8,39,46,53,44,32,11
03:00 - 04:00,14,41,60,23,41,24,11
04:00 - 05:00,15,30,52,28,33,32,4
05:00 - 06:00,17,26,39,34,37,21,8
06:00 - 07:00,10,20,27,18,17,25,7
07:00 - 08:00,8,12,23,13,18,12,6
08:00 - 09:00,8,17,22,20,15,9,7
09:00 - 10:00,10,15,15,18,15,8,3
10:00 - 11:00,15,13,27,20,22,5,5
11:00 - 12:00,22,24,26,24,26,10,7
12:00 - 13:00,24,37,29,38,23,12,7
13:00 - 14:00,17,47,38,28,42,13,8
14:00 - 15:00,41,49,47,48,47,15,21
15:00 - 16:00,57,82,67,85,70,30,36
16:00 - 17:00,76,80,98,84,96,38,42
17:00 - 18:00,85,73,95,98,75,42,43
18:00 - 19:00,66,59,79,60,58,34,37
19:00 - 20:00,73,72,68,53,68,41,34
20:00 - 21:00,88,90,80,73,81,41,25
21:00 - 22:00,71,96,77,78,86,36,24
22:00 - 23:00,80,109,79,68,75,26,23
23:00 - 00:00,64,66,70,77,77,17,24
