 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.37,1.62,1.62,1.49,1.62,0.37,0.62
01:00 - 02:00,1.0,0.87,0.87,0.37,0.5,0.75,0.75
02:00 - 03:00,0.62,0.37,0.75,0.12,0.75,0.37,0.12
03:00 - 04:00,0.62,0.12,0.5,0.62,0.37,0.25,1.0
04:00 - 05:00,0.25,0.37,0.87,1.12,0.37,0.12,0.62
05:00 - 06:00,0.5,0.12,0.37,0.62,0.37,0.12,0.5
06:00 - 07:00,0.12,0.37,0.37,0.87,0.0,0.12,0.12
07:00 - 08:00,1.12,0.25,0.62,0.12,0.12,0.25,0.62
08:00 - 09:00,0.37,0.37,0.37,1.25,0.25,0.0,0.12
09:00 - 10:00,0.37,0.0,0.12,0.12,0.0,0.12,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.25
11:00 - 12:00,0.12,0.12,0.0,0.0,0.12,0.12,0.0
12:00 - 13:00,0.25,0.12,0.0,0.12,0.37,0.0,0.12
13:00 - 14:00,0.12,0.37,0.37,0.12,0.0,0.0,0.12
14:00 - 15:00,0.25,0.37,0.0,0.12,0.0,0.0,0.12
15:00 - 16:00,0.25,0.12,0.62,0.25,0.12,0.5,0.12
16:00 - 17:00,0.5,0.62,0.37,1.0,0.87,0.25,0.37
17:00 - 18:00,1.12,1.62,1.25,0.75,1.25,0.5,0.5
18:00 - 19:00,0.87,1.87,1.62,1.62,1.0,0.5,0.87
19:00 - 20:00,0.62,0.87,0.87,1.12,1.99,0.37,0.37
20:00 - 21:00,1.37,1.0,0.75,1.25,1.25,0.5,0.75
21:00 - 22:00,1.62,1.49,1.74,1.25,1.49,1.12,0.62
22:00 - 23:00,1.37,1.12,1.99,2.62,1.25,0.12,1.37
23:00 - 00:00,1.12,1.87,0.75,1.99,1.0,0.75,0.87
