 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.68,0.36,0.72,0.84,0.36,0.36
01:00 - 02:00,0.12,0.48,0.36,1.08,0.48,0.36,0.48
02:00 - 03:00,0.6,0.84,0.84,0.48,0.72,0.0,0.48
03:00 - 04:00,0.24,0.6,0.24,0.24,0.72,0.24,0.24
04:00 - 05:00,0.24,0.48,0.84,0.12,0.72,0.36,0.12
05:00 - 06:00,0.24,0.48,0.6,0.12,1.68,0.24,0.6
06:00 - 07:00,0.0,0.36,0.48,0.24,0.36,0.24,0.12
07:00 - 08:00,0.0,0.0,0.12,0.48,0.0,0.0,0.24
08:00 - 09:00,0.0,0.24,0.0,0.12,0.0,0.0,0.12
09:00 - 10:00,0.12,0.12,0.0,0.12,0.12,0.12,0.12
10:00 - 11:00,0.0,0.0,0.0,0.0,0.12,0.0,0.0
11:00 - 12:00,0.0,0.12,0.0,0.0,0.0,0.12,0.0
12:00 - 13:00,0.12,0.12,0.0,0.0,0.0,0.0,0.12
13:00 - 14:00,0.0,0.0,0.6,0.12,0.36,0.36,0.0
14:00 - 15:00,0.6,1.56,0.6,0.24,0.72,0.12,0.0
15:00 - 16:00,0.72,1.32,1.32,1.44,1.2,0.0,0.12
16:00 - 17:00,1.08,1.56,1.68,1.8,1.32,0.36,0.36
17:00 - 18:00,1.32,1.2,1.68,1.08,0.96,0.0,0.24
18:00 - 19:00,1.8,2.16,2.76,1.8,0.72,0.6,0.48
19:00 - 20:00,1.08,0.72,1.56,1.32,0.24,1.68,0.24
20:00 - 21:00,1.68,1.08,2.04,1.92,0.96,1.2,0.12
21:00 - 22:00,1.68,0.6,1.2,2.52,0.72,0.0,0.24
22:00 - 23:00,1.44,1.8,1.2,2.04,0.84,0.36,0.24
23:00 - 00:00,0.96,1.32,1.68,2.04,1.32,0.12,0.0
