Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
CLAW-291,131178,CLAW,,software,Resolved,Task,04/02/2013 15:05,04/02/2013 15:06
CLAW-290,131118,CLAW,,software,Resolved,Bug,04/02/2013 11:26,04/02/2013 11:35
CLAW-289,130867,CLAW,,software,Open,Task,31/01/2013 16:48,
CLAW-288,130720,CLAW,,software,Resolved,Task,30/01/2013 17:40,31/01/2013 16:50
CLAW-287,130408,CLAW,,software,Open,Task,29/01/2013 10:14,
CLAW-286,130170,CLAW,,software,Open,Improvement,25/01/2013 13:37,
CLAW-285,129967,CLAW,,software,Resolved,Bug,23/01/2013 15:36,24/01/2013 17:03
CLAW-284,129424,CLAW,,software,Resolved,Improvement,17/01/2013 17:36,23/01/2013 13:35
CLAW-283,128968,CLAW,,software,Resolved,Bug,14/01/2013 16:26,29/01/2013 10:35
CLAW-282,128820,CLAW,,software,Resolved,Improvement,14/01/2013 09:15,15/01/2013 08:32
CLAW-281,128526,CLAW,,software,Resolved,Improvement,10/01/2013 10:45,10/01/2013 13:19
CLAW-280,128086,CLAW,,software,Resolved,New Feature,07/01/2013 13:48,23/01/2013 08:47
CLAW-279,128080,CLAW,,software,Resolved,Improvement,07/01/2013 13:26,23/01/2013 08:47
CLAW-278,127234,CLAW,,software,Resolved,Task,19/12/2012 12:25,10/01/2013 13:21
CLAW-277,127076,CLAW,,software,Resolved,Bug,18/12/2012 11:31,09/01/2013 15:44
CLAW-276,126473,CLAW,,software,Resolved,Test,11/12/2012 10:59,11/12/2012 12:39
CLAW-275,126256,CLAW,,software,Resolved,Task,07/12/2012 15:43,07/12/2012 15:44
CLAW-274,126257,CLAW,,software,Resolved,Task,07/12/2012 15:44,23/01/2013 08:49
CLAW-273,125599,CLAW,,software,Open,Task,30/11/2012 16:12,
CLAW-272,124751,CLAW,,software,Resolved,Bug,23/11/2012 13:19,23/11/2012 13:48
CLAW-271,124744,CLAW,,software,Resolved,Improvement,23/11/2012 12:49,07/12/2012 15:40
CLAW-270,124569,CLAW,,software,Resolved,Improvement,22/11/2012 13:05,23/11/2012 15:18
CLAW-268,124442,CLAW,,software,Open,Task,21/11/2012 15:31,
CLAW-267,124281,CLAW,,software,Resolved,Bug,20/11/2012 14:07,14/01/2013 15:37
CLAW-266,123828,CLAW,,software,Resolved,New Feature,15/11/2012 13:23,23/11/2012 08:25
CLAW-265,123747,CLAW,,software,Resolved,Sub-task,14/11/2012 19:56,28/01/2013 12:17
CLAW-264,123393,CLAW,,software,Resolved,Bug,12/11/2012 09:28,23/01/2013 10:44
CLAW-263,122468,CLAW,,software,Resolved,Bug,01/11/2012 21:35,23/01/2013 15:17
CLAW-262,122145,CLAW,,software,Open,Task,30/10/2012 12:44,
CLAW-261,122142,CLAW,,software,Resolved,Task,30/10/2012 12:39,29/11/2012 09:39
CLAW-260,121974,CLAW,,software,Resolved,Task,29/10/2012 23:31,01/11/2012 15:31
CLAW-259,121902,CLAW,,software,Resolved,Task,29/10/2012 14:34,29/11/2012 09:40
CLAW-258,121732,CLAW,,software,Resolved,Bug,26/10/2012 18:04,29/11/2012 08:38
CLAW-257,121542,CLAW,,software,Open,Improvement,25/10/2012 14:12,
CLAW-256,121076,CLAW,,software,Resolved,New Feature,23/10/2012 13:08,24/10/2012 07:39
CLAW-255,121061,CLAW,,software,Resolved,Bug,23/10/2012 12:10,23/10/2012 15:43
CLAW-254,121060,CLAW,,software,Resolved,Bug,23/10/2012 12:09,29/11/2012 09:38
CLAW-253,120989,CLAW,,software,Resolved,New Feature,22/10/2012 23:35,24/10/2012 09:45
CLAW-252,120729,CLAW,,software,Resolved,New Feature,21/10/2012 15:59,24/10/2012 10:47
CLAW-251,120728,CLAW,,software,Resolved,New Feature,21/10/2012 15:43,22/10/2012 08:53
CLAW-250,120580,CLAW,,software,Resolved,Task,19/10/2012 09:18,23/10/2012 13:01
CLAW-249,120141,CLAW,,software,Resolved,New Feature,16/10/2012 14:53,16/10/2012 15:14
CLAW-248,120137,CLAW,,software,Resolved,Improvement,16/10/2012 14:49,23/01/2013 14:16
CLAW-247,120028,CLAW,,software,Resolved,New Feature,16/10/2012 10:38,29/11/2012 09:42
CLAW-246,119942,CLAW,,software,Resolved,Task,15/10/2012 14:42,15/10/2012 18:10
CLAW-245,119759,CLAW,,software,Resolved,Improvement,12/10/2012 18:35,12/10/2012 18:50
CLAW-244,119346,CLAW,,software,Resolved,Bug,10/10/2012 14:28,19/12/2012 15:10
CLAW-243,117078,CLAW,,software,Resolved,Task,02/10/2012 12:43,18/10/2012 12:09
CLAW-242,116897,CLAW,,software,Open,Improvement,01/10/2012 13:20,
CLAW-241,116599,CLAW,,software,Resolved,Improvement,27/09/2012 18:04,12/10/2012 18:46
CLAW-240,116493,CLAW,,software,Resolved,Task,27/09/2012 11:12,27/09/2012 17:59
CLAW-238,116113,CLAW,,software,Resolved,Improvement,24/09/2012 15:45,25/09/2012 14:15
CLAW-237,115590,CLAW,,software,Resolved,Task,22/09/2012 10:33,24/09/2012 10:12
CLAW-236,115558,CLAW,,software,Resolved,Task,21/09/2012 14:18,21/09/2012 15:51
CLAW-235,115554,CLAW,,software,Resolved,Task,21/09/2012 14:04,21/09/2012 14:04
CLAW-234,112524,CLAW,,software,Resolved,Task,14/09/2012 11:57,29/01/2013 08:58
CLAW-233,112523,CLAW,,software,Resolved,Task,14/09/2012 11:54,29/11/2012 09:45
CLAW-232,112515,CLAW,,software,Resolved,Task,14/09/2012 11:46,14/09/2012 14:34
CLAW-231,112326,CLAW,,software,Resolved,New Feature,13/09/2012 11:59,29/11/2012 09:46
CLAW-230,112175,CLAW,,software,Resolved,Bug,12/09/2012 19:39,24/09/2012 16:07
CLAW-229,110830,CLAW,,software,Resolved,New Feature,10/09/2012 14:06,13/09/2012 17:53
CLAW-228,109165,CLAW,,software,Resolved,Task,23/08/2012 11:17,14/11/2012 19:58
CLAW-227,109137,CLAW,,software,Open,Bug,22/08/2012 21:41,
CLAW-226,109136,CLAW,,software,Resolved,Improvement,22/08/2012 21:31,08/10/2012 08:32
CLAW-225,109135,CLAW,,software,Resolved,Improvement,22/08/2012 21:26,05/10/2012 07:24
CLAW-224,109083,CLAW,,software,Open,Task,22/08/2012 11:36,
CLAW-223,108611,CLAW,,software,Open,Improvement,15/08/2012 09:37,
CLAW-222,108145,CLAW,,software,Open,Bug,09/08/2012 09:35,
CLAW-221,107783,CLAW,,software,Resolved,Task,03/08/2012 13:50,03/08/2012 14:04
CLAW-220,105648,CLAW,,software,Open,Improvement,16/07/2012 10:09,
CLAW-219,104768,CLAW,,software,Resolved,Improvement,04/07/2012 11:54,05/07/2012 11:58
CLAW-218,104362,CLAW,,software,Resolved,New Feature,30/06/2012 13:44,23/01/2013 08:49
CLAW-217,103729,CLAW,,software,Resolved,Bug,25/06/2012 15:28,28/06/2012 15:14
CLAW-216,102942,CLAW,,software,Open,New Feature,19/06/2012 13:35,
CLAW-215,102939,CLAW,,software,Resolved,New Feature,19/06/2012 13:30,04/02/2013 15:06
CLAW-214,102822,CLAW,,software,Resolved,Task,18/06/2012 15:07,04/07/2012 14:34
CLAW-213,102726,CLAW,,software,Resolved,Task,18/06/2012 10:15,20/06/2012 07:54
CLAW-212,102672,CLAW,,software,Resolved,Task,15/06/2012 17:54,20/06/2012 08:38
CLAW-211,102480,CLAW,,software,Resolved,Bug,14/06/2012 14:59,15/06/2012 17:53
CLAW-210,101872,CLAW,,software,Resolved,Bug,06/06/2012 17:44,08/06/2012 17:41
CLAW-209,101099,CLAW,,software,Open,Task,31/05/2012 14:55,
CLAW-208,100506,CLAW,,software,Resolved,New Feature,24/05/2012 18:10,13/06/2012 16:02
CLAW-207,99942,CLAW,,software,Resolved,Improvement,18/05/2012 18:55,20/06/2012 08:38
CLAW-206,99837,CLAW,,software,Resolved,Bug,17/05/2012 16:42,17/05/2012 16:43
CLAW-205,99778,CLAW,,software,Resolved,Improvement,17/05/2012 12:54,18/05/2012 18:53
CLAW-204,99617,CLAW,,software,Resolved,Bug,16/05/2012 15:21,17/05/2012 16:41
CLAW-203,99585,CLAW,,software,Resolved,Bug,16/05/2012 13:48,16/05/2012 13:48
CLAW-202,99434,CLAW,,software,Resolved,Improvement,15/05/2012 15:48,16/05/2012 10:56
CLAW-201,99431,CLAW,,software,Open,New Feature,15/05/2012 15:45,
CLAW-200,99430,CLAW,,software,Open,New Feature,15/05/2012 15:42,
CLAW-199,99428,CLAW,,software,Open,New Feature,15/05/2012 15:39,
CLAW-198,99393,CLAW,,software,Resolved,Bug,15/05/2012 14:43,17/05/2012 16:43
CLAW-197,99195,CLAW,,software,Resolved,Task,14/05/2012 14:47,15/05/2012 13:17
CLAW-196,98502,CLAW,,software,Resolved,Task,07/05/2012 10:46,06/06/2012 16:36
CLAW-195,98447,CLAW,,software,Resolved,Task,02/05/2012 13:21,11/05/2012 15:01
CLAW-194,98377,CLAW,,software,Resolved,Improvement,27/04/2012 17:51,07/05/2012 15:32
CLAW-193,98027,CLAW,,software,Resolved,Bug,25/04/2012 17:50,27/04/2012 13:57
CLAW-192,97155,CLAW,,software,Resolved,Task,17/04/2012 16:07,30/04/2012 12:54
CLAW-191,97028,CLAW,,software,Resolved,Bug,16/04/2012 18:47,17/04/2012 10:26
CLAW-190,97011,CLAW,,software,Resolved,Task,16/04/2012 16:41,09/07/2012 16:14
CLAW-189,96977,CLAW,,software,Resolved,Task,16/04/2012 14:09,16/04/2012 15:40
CLAW-188,96837,CLAW,,software,Resolved,Improvement,13/04/2012 15:58,16/04/2012 13:26
CLAW-187,96774,CLAW,,software,Open,New Feature,13/04/2012 11:59,
CLAW-186,96088,CLAW,,software,Resolved,Bug,05/04/2012 12:26,05/04/2012 15:35
CLAW-185,96082,CLAW,,software,Resolved,Task,05/04/2012 12:06,13/06/2012 16:02
CLAW-184,96035,CLAW,,software,Resolved,Task,04/04/2012 16:49,29/01/2013 09:02
CLAW-183,95960,CLAW,,software,Open,New Feature,04/04/2012 10:11,
CLAW-181,95764,CLAW,,software,Resolved,New Feature,02/04/2012 15:27,05/04/2012 17:29
CLAW-180,95613,CLAW,,software,Resolved,Meeting,30/03/2012 23:13,30/03/2012 23:13
CLAW-179,95579,CLAW,,software,Resolved,Task,30/03/2012 15:29,30/03/2012 15:29
CLAW-178,95415,CLAW,,software,Resolved,Task,29/03/2012 13:44,30/03/2012 10:54
CLAW-177,95318,CLAW,,software,Resolved,Task,28/03/2012 15:24,02/04/2012 12:34
CLAW-176,95187,CLAW,,software,Resolved,Task,27/03/2012 12:23,11/05/2012 14:18
CLAW-175,93959,CLAW,,software,Resolved,New Feature,14/03/2012 12:51,21/03/2012 15:46
CLAW-174,93263,CLAW,,software,Resolved,Improvement,07/03/2012 09:22,07/03/2012 09:24
CLAW-173,93243,CLAW,,software,Resolved,Bug,06/03/2012 15:37,05/04/2012 10:19
CLAW-172,92848,CLAW,,software,Resolved,New Feature,01/03/2012 14:59,05/04/2012 17:32
CLAW-171,92659,CLAW,,software,Closed,New Feature,29/02/2012 18:28,02/03/2012 12:05
CLAW-170,92658,CLAW,,software,Resolved,Task,29/02/2012 18:25,02/03/2012 12:06
CLAW-169,92632,CLAW,,software,Closed,Bug,29/02/2012 16:04,29/01/2013 08:58
CLAW-168,92598,CLAW,,software,Resolved,Bug,29/02/2012 14:39,21/03/2012 15:41
CLAW-167,92210,CLAW,,software,Resolved,Task,24/02/2012 17:14,02/03/2012 12:06
CLAW-166,91568,CLAW,,software,Resolved,Task,17/02/2012 16:38,21/03/2012 11:36
CLAW-165,91338,CLAW,,software,Open,Bug,15/02/2012 13:00,
CLAW-164,91151,CLAW,,software,Resolved,New Feature,14/02/2012 13:45,30/04/2012 08:13
CLAW-163,91038,CLAW,,software,Closed,Bug,13/02/2012 18:29,13/02/2012 18:31
CLAW-162,90968,CLAW,,software,Closed,Bug,13/02/2012 12:13,13/02/2012 12:16
CLAW-161,90869,CLAW,,software,Resolved,Task,10/02/2012 17:22,27/02/2012 14:04
CLAW-160,90868,CLAW,,software,Open,Task,10/02/2012 17:10,
CLAW-159,90750,CLAW,,software,Open,Task,09/02/2012 17:31,
CLAW-158,90709,CLAW,,software,Resolved,Bug,09/02/2012 13:07,12/10/2012 18:48
CLAW-157,90251,CLAW,,software,Closed,Bug,06/02/2012 11:34,09/02/2012 15:25
CLAW-156,90183,CLAW,,software,Resolved,Task,03/02/2012 18:40,29/01/2013 09:03
CLAW-155,90098,CLAW,,software,Resolved,Improvement,03/02/2012 10:49,10/02/2012 11:22
CLAW-154,90095,CLAW,,software,Resolved,Bug,03/02/2012 10:41,09/02/2012 17:35
CLAW-153,90020,CLAW,,software,Resolved,Task,02/02/2012 13:16,02/02/2012 13:23
CLAW-152,89763,CLAW,,software,Closed,Task,31/01/2012 15:59,09/02/2012 12:26
CLAW-151,89438,CLAW,,software,Resolved,Task,27/01/2012 18:43,29/01/2013 09:01
CLAW-150,88849,CLAW,,software,Resolved,Task,20/01/2012 17:29,29/01/2013 09:16
CLAW-149,88848,CLAW,,software,Resolved,Task,20/01/2012 17:27,20/01/2012 17:28
CLAW-148,88656,CLAW,,software,Resolved,Bug,19/01/2012 10:35,26/01/2012 10:42
CLAW-147,88220,CLAW,,software,Resolved,Task,13/01/2012 17:49,09/07/2012 16:14
CLAW-146,88219,CLAW,,software,Resolved,Task,13/01/2012 17:47,09/07/2012 16:14
CLAW-145,88218,CLAW,,software,Resolved,Task,13/01/2012 17:46,20/01/2012 17:26
CLAW-144,88158,CLAW,,software,Resolved,Task,13/01/2012 12:22,16/03/2012 14:20
CLAW-143,88064,CLAW,,software,Resolved,Bug,12/01/2012 15:10,13/01/2012 17:55
CLAW-142,88062,CLAW,,software,Resolved,Bug,12/01/2012 15:06,13/01/2012 01:01
CLAW-141,87941,CLAW,,software,Resolved,Task,11/01/2012 12:03,29/01/2013 09:05
CLAW-140,87913,CLAW,,software,Resolved,Task,11/01/2012 11:39,29/01/2013 09:05
CLAW-139,87404,CLAW,,software,Resolved,Task,05/01/2012 15:24,20/01/2012 17:27
CLAW-138,87403,CLAW,,software,Resolved,Task,05/01/2012 15:23,20/01/2012 13:19
CLAW-137,87375,CLAW,,software,Resolved,Bug,05/01/2012 12:25,29/01/2013 09:16
CLAW-136,87236,CLAW,,software,Resolved,Improvement,04/01/2012 13:24,29/01/2013 09:16
CLAW-135,87182,CLAW,,software,Closed,Task,03/01/2012 16:15,21/03/2012 11:35
CLAW-134,87041,CLAW,,software,Resolved,Improvement,02/01/2012 13:31,29/01/2013 09:15
CLAW-133,86728,CLAW,,software,Resolved,Task,23/12/2011 13:38,27/02/2012 14:04
CLAW-132,86546,CLAW,,software,Open,Bug,21/12/2011 12:31,
CLAW-131,86191,CLAW,,software,Resolved,Task,16/12/2011 17:26,23/12/2011 16:53
CLAW-130,86182,CLAW,,software,Resolved,Task,16/12/2011 16:37,29/01/2013 09:04
CLAW-129,86176,CLAW,,software,Resolved,Bug,16/12/2011 16:06,03/04/2012 12:18
CLAW-128,85475,CLAW,,software,Closed,Task,11/12/2011 02:28,22/02/2012 12:55
CLAW-127,85314,CLAW,,software,Resolved,Bug,08/12/2011 17:56,29/01/2013 09:15
CLAW-126,85313,CLAW,,software,Resolved,Bug,08/12/2011 17:56,16/12/2011 16:14
CLAW-125,85099,CLAW,,software,Resolved,Bug,06/12/2011 15:41,24/01/2013 13:31
CLAW-124,84751,CLAW,,software,Resolved,Bug,03/12/2011 20:26,05/04/2012 17:34
CLAW-123,84449,CLAW,,software,Resolved,Bug,30/11/2011 19:32,29/01/2013 09:15
CLAW-122,84141,CLAW,,software,Resolved,Improvement,28/11/2011 14:04,13/02/2012 10:53
CLAW-121,83640,CLAW,,software,Resolved,Bug,23/11/2011 16:00,13/12/2011 12:13
CLAW-120,83592,CLAW,,software,Resolved,Bug,23/11/2011 12:26,13/12/2011 12:13
CLAW-119,83246,CLAW,,software,Resolved,Bug,18/11/2011 19:31,13/12/2011 12:13
CLAW-118,83137,CLAW,,software,Resolved,Improvement,18/11/2011 11:05,29/01/2013 09:13
CLAW-117,82726,CLAW,,software,Closed,Bug,15/11/2011 09:46,15/11/2011 09:47
CLAW-116,82583,CLAW,,software,Closed,Bug,12/11/2011 22:10,15/11/2011 09:48
CLAW-115,81742,CLAW,,software,Resolved,Task,02/11/2011 15:20,29/01/2013 09:11
CLAW-114,81694,CLAW,,software,Resolved,Improvement,02/11/2011 13:02,28/08/2012 15:26
CLAW-113,80217,CLAW,,software,Resolved,New Feature,17/10/2011 10:56,29/01/2013 09:03
CLAW-112,80056,CLAW,,software,Closed,New Feature,14/10/2011 11:50,13/02/2012 10:56
CLAW-111,79344,CLAW,,software,Resolved,Bug,07/10/2011 15:34,07/10/2011 15:35
CLAW-110,79343,CLAW,,software,Resolved,Bug,07/10/2011 15:33,07/10/2011 15:33
CLAW-109,79342,CLAW,,software,Resolved,Task,07/10/2011 15:29,07/10/2011 15:30
CLAW-108,78714,CLAW,,software,Resolved,Task,30/09/2011 14:08,29/01/2013 09:00
CLAW-107,78708,CLAW,,software,Resolved,Task,30/09/2011 14:00,29/01/2013 09:11
CLAW-106,78246,CLAW,,software,Resolved,Improvement,27/09/2011 13:51,27/09/2011 13:53
CLAW-105,78154,CLAW,,software,Resolved,Bug,26/09/2011 19:55,07/10/2011 15:26
CLAW-104,77274,CLAW,,software,Resolved,Task,16/09/2011 18:06,30/11/2011 15:35
CLAW-103,76639,CLAW,,software,Closed,Task,09/09/2011 14:44,23/09/2011 12:28
CLAW-102,75133,CLAW,,software,Resolved,Task,31/08/2011 15:48,09/09/2011 14:39
CLAW-101,73982,CLAW,,software,Resolved,Task,19/08/2011 15:16,19/08/2011 15:17
CLAW-100,73980,CLAW,,software,Resolved,Task,19/08/2011 15:07,19/08/2011 15:14
CLAW-98,73171,CLAW,,software,Resolved,Bug,09/08/2011 15:28,09/08/2011 15:54
CLAW-97,73013,CLAW,,software,Resolved,Bug,08/08/2011 15:31,09/08/2011 23:08
CLAW-96,72641,CLAW,,software,Resolved,Improvement,03/08/2011 10:27,03/08/2011 14:48
CLAW-95,71781,CLAW,,software,Resolved,Bug,21/07/2011 13:17,24/07/2011 16:53
CLAW-94,71780,CLAW,,software,Resolved,Bug,21/07/2011 13:16,14/12/2011 18:09
CLAW-93,71779,CLAW,,software,Closed,Bug,21/07/2011 13:15,27/07/2011 12:07
CLAW-92,71778,CLAW,,software,Resolved,Bug,21/07/2011 13:14,24/07/2011 17:47
CLAW-91,67756,CLAW,,software,Closed,Task,15/07/2011 14:47,29/01/2013 02:23
CLAW-90,67749,CLAW,,software,Resolved,Bug,15/07/2011 14:14,27/07/2011 11:57
CLAW-89,67689,CLAW,,software,Resolved,New Feature,14/07/2011 16:32,01/08/2011 17:37
CLAW-88,63795,CLAW,,software,Resolved,New Feature,12/07/2011 11:55,09/08/2011 21:01
CLAW-87,60888,CLAW,,software,Resolved,New Feature,29/06/2011 14:27,12/10/2012 18:47
CLAW-86,60887,CLAW,,software,Resolved,New Feature,29/06/2011 14:24,12/10/2012 18:47
CLAW-85,57038,CLAW,,software,Resolved,Bug,16/05/2011 20:36,01/06/2011 12:20
CLAW-84,57037,CLAW,,software,Resolved,Bug,16/05/2011 19:43,01/06/2011 12:20
CLAW-83,57035,CLAW,,software,Resolved,Improvement,16/05/2011 19:11,01/06/2011 12:17
CLAW-82,56068,CLAW,,software,Open,Bug,02/05/2011 14:12,
CLAW-81,55805,CLAW,,software,Resolved,Improvement,28/04/2011 11:35,29/01/2013 09:08
CLAW-80,55683,CLAW,,software,Resolved,Improvement,27/04/2011 11:44,24/07/2011 19:54
CLAW-79,55361,CLAW,,software,Open,Bug,21/04/2011 11:54,
CLAW-78,55323,CLAW,,software,Resolved,Bug,20/04/2011 18:51,25/11/2011 15:24
CLAW-77,54941,CLAW,,software,Resolved,Bug,15/04/2011 13:20,29/01/2013 09:07
CLAW-76,54442,CLAW,,software,Resolved,Improvement,08/04/2011 12:04,08/04/2011 13:03
CLAW-75,54388,CLAW,,software,Resolved,Improvement,07/04/2011 16:05,08/04/2011 13:02
CLAW-74,53742,CLAW,,software,Resolved,Improvement,31/03/2011 14:51,01/04/2011 12:35
CLAW-73,53699,CLAW,,software,Resolved,Bug,31/03/2011 09:56,29/01/2013 09:06
CLAW-72,53616,CLAW,,software,Resolved,Bug,30/03/2011 12:38,30/03/2011 12:57
CLAW-71,53358,CLAW,,software,Resolved,Bug,27/03/2011 19:09,29/01/2013 09:04
CLAW-70,53061,CLAW,,software,Resolved,Improvement,22/03/2011 19:37,23/03/2011 13:04
CLAW-69,53007,CLAW,,software,Resolved,Improvement,22/03/2011 12:57,22/03/2011 13:37
CLAW-68,52997,CLAW,,software,Closed,Bug,22/03/2011 11:58,22/03/2011 17:56
CLAW-67,49087,CLAW,,software,Resolved,Bug,18/01/2011 15:40,27/04/2012 17:05
CLAW-66,47765,CLAW,,software,Resolved,Improvement,28/12/2010 23:30,29/01/2013 09:05
CLAW-65,46667,CLAW,,software,Resolved,Task,10/12/2010 12:21,29/01/2013 09:01
CLAW-64,45909,CLAW,,software,Resolved,Task,30/11/2010 16:12,30/11/2010 17:36
CLAW-63,45906,CLAW,,software,Resolved,New Feature,30/11/2010 16:08,29/01/2013 09:06
CLAW-62,45777,CLAW,,software,Closed,Bug,29/11/2010 13:45,29/11/2010 14:23
CLAW-61,45775,CLAW,,software,Closed,Bug,29/11/2010 13:44,30/11/2010 17:31
CLAW-60,45774,CLAW,,software,Closed,Bug,29/11/2010 13:42,29/11/2010 16:40
CLAW-59,45773,CLAW,,software,Closed,Bug,29/11/2010 13:37,29/11/2010 15:50
CLAW-58,45772,CLAW,,software,Resolved,Bug,29/11/2010 13:36,01/12/2010 17:36
CLAW-57,45755,CLAW,,software,Closed,Bug,29/11/2010 12:19,29/11/2010 14:12
CLAW-56,44930,CLAW,,software,Resolved,Bug,17/11/2010 10:41,17/11/2010 13:14
CLAW-55,44928,CLAW,,software,Resolved,Bug,17/11/2010 10:35,07/10/2011 15:28
CLAW-54,44559,CLAW,,software,Resolved,Improvement,10/11/2010 00:00,15/11/2010 11:34
CLAW-53,44463,CLAW,,software,Resolved,Bug,09/11/2010 01:47,22/03/2011 13:19
CLAW-52,44462,CLAW,,software,Resolved,Improvement,09/11/2010 01:12,09/11/2010 11:57
CLAW-51,43333,CLAW,,software,Resolved,Improvement,25/10/2010 02:03,02/11/2010 11:54
CLAW-50,41225,CLAW,,software,Resolved,Task,22/09/2010 13:41,22/09/2010 15:48
CLAW-49,40941,CLAW,,software,Resolved,Bug,16/09/2010 23:24,02/11/2010 12:01
CLAW-48,40926,CLAW,,software,Resolved,Bug,16/09/2010 16:23,17/09/2010 16:41
CLAW-47,40922,CLAW,,software,Resolved,Bug,16/09/2010 15:20,17/09/2010 15:44
CLAW-46,40598,CLAW,,software,Resolved,Bug,13/09/2010 06:05,27/09/2010 15:26
CLAW-45,40279,CLAW,,software,Resolved,Bug,07/09/2010 17:57,16/09/2010 14:59
CLAW-44,38430,CLAW,,software,Resolved,Task,02/09/2010 12:31,20/09/2010 15:34
CLAW-43,38003,CLAW,,software,Resolved,Bug,30/08/2010 13:10,22/03/2011 13:01
CLAW-42,37996,CLAW,,software,Resolved,Bug,30/08/2010 12:24,09/09/2010 13:19
CLAW-41,37994,CLAW,,software,Resolved,Bug,30/08/2010 12:23,31/08/2010 13:25
CLAW-40,37952,CLAW,,software,Resolved,Improvement,29/08/2010 01:36,31/08/2010 13:41
CLAW-39,37951,CLAW,,software,Resolved,Bug,29/08/2010 00:07,30/08/2010 14:24
CLAW-38,37672,CLAW,,software,Resolved,Bug,25/08/2010 14:20,30/08/2010 13:46
CLAW-37,35897,CLAW,,software,Resolved,Bug,30/07/2010 12:00,10/08/2010 15:56
CLAW-36,34783,CLAW,,software,Resolved,New Feature,08/07/2010 13:55,27/09/2010 13:44
CLAW-35,34581,CLAW,,software,Resolved,Bug,06/07/2010 00:45,07/07/2010 15:20
CLAW-34,34287,CLAW,,software,Resolved,Improvement,30/06/2010 13:53,01/07/2010 10:51
CLAW-33,34047,CLAW,,software,Resolved,Bug,28/06/2010 01:12,09/07/2012 15:44
CLAW-32,33744,CLAW,,software,Resolved,Task,22/06/2010 19:26,28/06/2010 11:41
CLAW-31,33741,CLAW,,software,Resolved,Bug,22/06/2010 19:04,23/06/2010 13:43
CLAW-30,33103,CLAW,,software,Resolved,Improvement,11/06/2010 19:19,22/03/2011 12:51
CLAW-29,33102,CLAW,,software,Resolved,Bug,11/06/2010 19:06,17/06/2010 15:13
CLAW-28,32679,CLAW,,software,Resolved,Bug,07/06/2010 12:30,15/07/2010 13:02
CLAW-27,32401,CLAW,,software,Resolved,Bug,31/05/2010 17:53,02/06/2010 16:59
CLAW-26,32400,CLAW,,software,Resolved,Bug,31/05/2010 17:52,02/06/2010 16:59
CLAW-25,30550,CLAW,,software,Resolved,Improvement,26/04/2010 17:08,29/04/2010 12:38
CLAW-24,30548,CLAW,,software,Resolved,Improvement,26/04/2010 17:03,02/06/2010 12:44
CLAW-23,30547,CLAW,,software,Resolved,Bug,26/04/2010 16:49,29/04/2010 12:43
CLAW-22,27618,CLAW,,software,Resolved,Task,05/03/2010 15:38,15/11/2010 11:37
CLAW-21,25101,CLAW,,software,Resolved,Improvement,25/01/2010 13:33,15/11/2010 11:37
CLAW-20,24199,CLAW,,software,Resolved,Task,12/01/2010 15:19,15/11/2010 11:37
CLAW-19,23913,CLAW,,software,Resolved,Sub-task,08/01/2010 18:43,15/11/2010 11:38
CLAW-18,23912,CLAW,,software,Resolved,Sub-task,08/01/2010 18:27,15/11/2010 11:38
CLAW-17,23911,CLAW,,software,Resolved,Sub-task,08/01/2010 18:26,15/11/2010 11:38
CLAW-16,23910,CLAW,,software,Resolved,Sub-task,08/01/2010 18:25,15/11/2010 11:38
CLAW-15,23909,CLAW,,software,Resolved,Sub-task,08/01/2010 18:25,15/11/2010 11:38
