Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
MGIP-70,455110,MGIP,,software,Closed,Task,24/08/2017 12:08,24/08/2017 14:39
MGIP-69,400140,MGIP,,software,Open,Task,27/02/2017 09:42,
MGIP-68,221996,MGIP,,software,Open,Task,21/01/2016 10:10,
MGIP-67,221920,MGIP,,software,Open,Task,20/01/2016 14:41,
MGIP-66,221918,MGIP,,software,Open,Task,20/01/2016 14:41,
MGIP-65,221917,MGIP,,software,Open,Task,20/01/2016 14:39,
MGIP-64,221915,MGIP,,software,Open,Task,20/01/2016 14:37,
MGIP-63,181029,MGIP,,software,Closed,Task,28/11/2014 21:27,29/11/2014 20:11
MGIP-62,169351,MGIP,,software,Open,Task,27/06/2014 16:59,
MGIP-61,160787,MGIP,,software,Open,Task,04/03/2014 10:02,
MGIP-60,159863,MGIP,,software,Open,Task,20/02/2014 16:03,
MGIP-59,159862,MGIP,,software,Open,Task,20/02/2014 16:01,
MGIP-58,149923,MGIP,,software,Resolved,Task,04/10/2013 15:11,27/11/2013 11:48
MGIP-57,128995,MGIP,,software,Open,Task,15/01/2013 08:27,
MGIP-56,107561,MGIP,,software,Open,Task,01/08/2012 14:09,
MGIP-55,53854,MGIP,,software,Closed,Task,01/04/2011 12:31,01/04/2011 12:34
MGIP-54,53852,MGIP,,software,Closed,Task,01/04/2011 12:25,01/04/2011 12:51
MGIP-53,53851,MGIP,,software,Closed,Task,01/04/2011 12:17,01/04/2011 13:02
MGIP-52,53850,MGIP,,software,Closed,Task,01/04/2011 12:16,01/04/2011 12:46
MGIP-51,53847,MGIP,,software,Resolved,Task,01/04/2011 12:10,27/02/2014 13:07
MGIP-50,53842,MGIP,,software,Closed,Task,01/04/2011 12:06,01/04/2011 12:44
MGIP-49,53838,MGIP,,software,Resolved,Task,01/04/2011 12:01,27/02/2014 13:07
MGIP-48,53834,MGIP,,software,Closed,Task,01/04/2011 11:58,01/04/2011 12:40
MGIP-47,53832,MGIP,,software,Closed,Task,01/04/2011 11:53,01/04/2011 12:36
MGIP-46,52097,MGIP,,software,Resolved,Bug,07/03/2011 16:31,27/02/2014 13:07
MGIP-45,41976,MGIP,,software,Resolved,Task,01/10/2010 15:00,05/01/2015 10:15
MGIP-44,40544,MGIP,,software,Resolved,Task,10/09/2010 10:23,13/09/2010 12:49
MGIP-43,40441,MGIP,,software,Resolved,Bug,09/09/2010 10:54,09/09/2010 11:59
MGIP-42,40328,MGIP,,software,Resolved,Task,08/09/2010 11:01,09/09/2010 10:34
MGIP-41,40327,MGIP,,software,Resolved,Task,08/09/2010 11:00,09/09/2010 11:33
MGIP-40,40326,MGIP,,software,Resolved,Task,08/09/2010 10:56,09/09/2010 07:54
MGIP-39,40325,MGIP,,software,Resolved,Task,08/09/2010 10:55,08/09/2010 14:46
MGIP-38,40324,MGIP,,software,Resolved,Task,08/09/2010 10:54,10/09/2010 12:50
MGIP-37,40323,MGIP,,software,Resolved,Task,08/09/2010 10:50,14/09/2010 16:06
MGIP-36,40322,MGIP,,software,Resolved,Task,08/09/2010 10:48,14/09/2010 16:01
MGIP-35,40321,MGIP,,software,Resolved,Task,08/09/2010 10:46,14/09/2010 16:00
MGIP-34,40270,MGIP,,software,Closed,Bug,07/09/2010 15:51,13/09/2010 14:11
MGIP-33,40269,MGIP,,software,Closed,Task,07/09/2010 15:49,27/05/2011 11:47
MGIP-32,40228,MGIP,,software,Resolved,Task,07/09/2010 11:55,05/01/2015 10:16
MGIP-31,39472,MGIP,,software,Resolved,Bug,04/09/2010 20:08,08/09/2010 12:45
MGIP-30,39471,MGIP,,software,Resolved,Bug,04/09/2010 20:05,06/09/2010 08:17
MGIP-29,38498,MGIP,,software,Closed,Task,03/09/2010 11:05,27/05/2011 11:47
MGIP-28,38495,MGIP,,software,Resolved,Task,03/09/2010 11:02,03/09/2010 12:39
MGIP-27,38494,MGIP,,software,Resolved,Task,03/09/2010 10:59,03/09/2010 11:00
MGIP-26,38485,MGIP,,software,Resolved,Task,03/09/2010 10:39,03/09/2010 10:40
MGIP-25,38403,MGIP,,software,Open,Test,02/09/2010 11:47,
MGIP-22,38376,MGIP,,software,Resolved,Task,02/09/2010 10:23,13/09/2010 17:02
MGIP-21,38375,MGIP,,software,Resolved,Task,02/09/2010 10:22,10/09/2010 12:54
MGIP-20,38374,MGIP,,software,Resolved,Task,02/09/2010 10:22,02/09/2010 14:44
MGIP-19,38373,MGIP,,software,Resolved,Task,02/09/2010 10:22,02/09/2010 12:26
MGIP-18,38372,MGIP,,software,Resolved,Task,02/09/2010 10:21,02/09/2010 13:44
MGIP-17,38371,MGIP,,software,Resolved,Task,02/09/2010 10:20,09/09/2010 16:03
MGIP-16,38370,MGIP,,software,Resolved,Task,02/09/2010 10:18,04/09/2010 19:51
MGIP-15,38369,MGIP,,software,Resolved,Task,02/09/2010 10:18,03/09/2010 13:07
MGIP-14,38368,MGIP,,software,Resolved,Task,02/09/2010 10:17,03/09/2010 09:53
MGIP-13,38366,MGIP,,software,Resolved,Task,02/09/2010 10:10,02/09/2010 13:50
MGIP-12,38365,MGIP,,software,Resolved,Task,02/09/2010 10:09,04/09/2010 15:10
MGIP-11,38364,MGIP,,software,Resolved,Task,02/09/2010 10:08,06/09/2010 11:28
MGIP-10,38363,MGIP,,software,Resolved,Task,02/09/2010 10:06,06/09/2010 12:31
MGIP-9,38362,MGIP,,software,Resolved,Task,02/09/2010 10:05,02/09/2010 15:56
MGIP-8,38361,MGIP,,software,Resolved,Task,02/09/2010 10:04,03/09/2010 07:41
MGIP-7,38360,MGIP,,software,Closed,Task,02/09/2010 10:01,07/09/2010 15:04
MGIP-6,38359,MGIP,,software,Closed,Task,02/09/2010 10:00,07/09/2010 14:22
MGIP-5,38357,MGIP,,software,Closed,Task,02/09/2010 09:58,07/09/2010 11:40
MGIP-4,38356,MGIP,,software,Resolved,Task,02/09/2010 09:53,13/09/2010 10:52
MGIP-2,38351,MGIP,,software,Closed,Task,02/09/2010 09:49,07/09/2010 12:17
MGIP-1,38338,MGIP,,software,Reopened,Task,02/09/2010 09:25,
