Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
MOBGOODTA-243,200694,MOBGOODTA,,software,Open,Task,01/07/2015 22:13,
MOBGOODTA-242,197291,MOBGOODTA,,software,Closed,Task,28/05/2015 14:04,01/09/2015 10:37
MOBGOODTA-241,194020,MOBGOODTA,,software,Closed,Task,22/04/2015 12:30,01/09/2015 10:37
MOBGOODTA-240,191432,MOBGOODTA,,software,Closed,Task,30/03/2015 13:17,22/04/2015 12:32
MOBGOODTA-239,187806,MOBGOODTA,,software,Closed,Task,23/02/2015 10:21,30/03/2015 13:20
MOBGOODTA-238,185873,MOBGOODTA,,software,Resolved,Bug,03/02/2015 12:25,03/02/2015 12:27
MOBGOODTA-237,183640,MOBGOODTA,,software,Closed,Task,08/01/2015 15:33,30/03/2015 13:20
MOBGOODTA-236,181570,MOBGOODTA,,software,Closed,Task,04/12/2014 14:08,29/12/2014 09:40
MOBGOODTA-235,180953,MOBGOODTA,,software,Closed,Task,28/11/2014 10:35,30/03/2015 13:20
MOBGOODTA-234,179156,MOBGOODTA,,software,Closed,Task,07/11/2014 08:40,18/12/2014 10:58
MOBGOODTA-233,176483,MOBGOODTA,,software,Closed,Task,01/10/2014 15:11,18/12/2014 10:58
MOBGOODTA-232,174397,MOBGOODTA,,software,Closed,Task,04/09/2014 09:28,18/12/2014 10:57
MOBGOODTA-231,172573,MOBGOODTA,,software,Closed,Task,07/08/2014 11:18,29/09/2014 14:38
MOBGOODTA-230,169741,MOBGOODTA,,software,Closed,Task,03/07/2014 10:22,29/09/2014 14:38
MOBGOODTA-229,168744,MOBGOODTA,,software,Closed,Sub-task,18/06/2014 11:20,18/06/2014 14:23
MOBGOODTA-228,168743,MOBGOODTA,,software,Closed,Sub-task,18/06/2014 11:20,18/06/2014 14:23
MOBGOODTA-227,168742,MOBGOODTA,,software,Closed,Sub-task,18/06/2014 11:20,18/06/2014 14:23
MOBGOODTA-226,168741,MOBGOODTA,,software,Closed,User Story,18/06/2014 11:19,18/06/2014 14:22
MOBGOODTA-225,168458,MOBGOODTA,,software,Resolved,Task,13/06/2014 15:51,03/07/2014 10:21
MOBGOODTA-224,166033,MOBGOODTA,,software,Resolved,Task,12/05/2014 17:53,19/06/2014 15:30
MOBGOODTA-223,163246,MOBGOODTA,,software,Resolved,Task,03/04/2014 14:56,12/05/2014 17:52
MOBGOODTA-222,160819,MOBGOODTA,,software,Resolved,Task,04/03/2014 12:32,03/04/2014 14:55
MOBGOODTA-221,158923,MOBGOODTA,,software,Resolved,Task,10/02/2014 15:17,04/03/2014 12:31
MOBGOODTA-220,158308,MOBGOODTA,,software,Resolved,Task,03/02/2014 19:11,04/03/2014 12:31
MOBGOODTA-219,156492,MOBGOODTA,,software,Resolved,Task,03/01/2014 16:47,03/02/2014 17:26
MOBGOODTA-218,154920,MOBGOODTA,,software,Resolved,Task,05/12/2013 13:29,04/03/2014 12:31
MOBGOODTA-217,152205,MOBGOODTA,,software,Resolved,Task,31/10/2013 10:53,23/12/2013 13:18
MOBGOODTA-216,149613,MOBGOODTA,,software,Resolved,Task,02/10/2013 11:03,06/11/2013 13:56
MOBGOODTA-215,147502,MOBGOODTA,,software,Resolved,Task,05/09/2013 16:51,14/10/2013 13:06
MOBGOODTA-214,147156,MOBGOODTA,,software,Resolved,Task,02/09/2013 12:22,14/10/2013 13:06
MOBGOODTA-213,146445,MOBGOODTA,,software,Resolved,Task,21/08/2013 14:02,14/10/2013 13:05
MOBGOODTA-212,146068,MOBGOODTA,,software,Closed,Test,13/08/2013 15:29,14/10/2013 12:57
MOBGOODTA-211,143384,MOBGOODTA,,software,Resolved,Task,08/07/2013 17:01,14/10/2013 13:05
MOBGOODTA-210,141005,MOBGOODTA,,software,Resolved,Task,05/06/2013 13:01,14/10/2013 13:05
MOBGOODTA-209,139217,MOBGOODTA,,software,Resolved,Task,10/05/2013 15:14,14/10/2013 13:05
MOBGOODTA-208,136356,MOBGOODTA,,software,Resolved,Task,02/04/2013 16:11,14/10/2013 13:04
MOBGOODTA-207,134805,MOBGOODTA,,software,Resolved,Task,18/03/2013 15:22,14/10/2013 13:04
MOBGOODTA-206,131752,MOBGOODTA,,software,Resolved,Task,11/02/2013 16:02,14/10/2013 13:04
MOBGOODTA-205,127898,MOBGOODTA,,software,Resolved,Task,03/01/2013 15:30,14/10/2013 13:04
MOBGOODTA-204,125979,MOBGOODTA,,software,Closed,Task,05/12/2012 10:29,03/01/2013 15:41
MOBGOODTA-203,123479,MOBGOODTA,,software,Closed,Task,12/11/2012 14:46,03/01/2013 15:41
MOBGOODTA-202,120146,MOBGOODTA,,software,Closed,Task,16/10/2012 14:59,03/01/2013 15:41
MOBGOODTA-201,112816,MOBGOODTA,,software,Closed,Task,17/09/2012 14:26,03/01/2013 15:41
MOBGOODTA-200,110675,MOBGOODTA,,software,Closed,Task,07/09/2012 11:53,03/01/2013 15:41
MOBGOODTA-199,109429,MOBGOODTA,,software,Closed,Task,27/08/2012 14:20,03/01/2013 15:41
