Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
FLAPO-267,555949,FLAPO,,software,Open,Story,17/09/2018 11:42,
FLAPO-266,555948,FLAPO,,software,Open,Story,17/09/2018 11:41,
FLAPO-265,555920,FLAPO,,software,Open,Story,17/09/2018 11:10,
FLAPO-264,555911,FLAPO,,software,Open,Story,17/09/2018 11:03,
FLAPO-263,555905,FLAPO,,software,Open,Story,17/09/2018 10:54,
FLAPO-262,540838,FLAPO,,software,Open,Story,11/07/2018 13:08,
FLAPO-261,540826,FLAPO,,software,Open,Story,11/07/2018 12:21,
FLAPO-260,540801,FLAPO,,software,Open,Story,11/07/2018 11:24,
FLAPO-259,540800,FLAPO,,software,Open,Story,11/07/2018 11:24,
FLAPO-258,540698,FLAPO,,software,Open,Story,10/07/2018 17:49,
FLAPO-257,540697,FLAPO,,software,Open,Story,10/07/2018 17:49,
FLAPO-256,540696,FLAPO,,software,Open,Story,10/07/2018 17:49,
FLAPO-255,540695,FLAPO,,software,Open,Story,10/07/2018 17:49,
FLAPO-254,540305,FLAPO,,software,Open,Epic,09/07/2018 10:58,
FLAPO-253,540198,FLAPO,,software,Open,Story,06/07/2018 16:11,
FLAPO-252,540196,FLAPO,,software,Open,Story,06/07/2018 15:58,
FLAPO-251,540188,FLAPO,,software,Open,Story,06/07/2018 15:42,
FLAPO-250,540187,FLAPO,,software,Open,Story,06/07/2018 15:41,
FLAPO-249,540186,FLAPO,,software,Open,Story,06/07/2018 15:41,
FLAPO-248,540185,FLAPO,,software,Open,Story,06/07/2018 15:41,
FLAPO-247,540184,FLAPO,,software,Open,Story,06/07/2018 15:41,
FLAPO-246,540183,FLAPO,,software,Open,Story,06/07/2018 15:41,
FLAPO-245,540182,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-244,540181,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-243,540180,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-242,540179,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-241,540178,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-240,540177,FLAPO,,software,Open,Story,06/07/2018 15:29,
FLAPO-239,540068,FLAPO,,software,Open,Story,06/07/2018 12:27,
FLAPO-238,540067,FLAPO,,software,Open,Story,06/07/2018 12:27,
FLAPO-237,540066,FLAPO,,software,Open,Story,06/07/2018 12:27,
FLAPO-236,540065,FLAPO,,software,Open,Story,06/07/2018 12:27,
FLAPO-235,540064,FLAPO,,software,Open,Story,06/07/2018 12:27,
FLAPO-234,540063,FLAPO,,software,Open,Story,06/07/2018 12:26,
FLAPO-233,539784,FLAPO,,software,Open,Story,05/07/2018 13:28,
FLAPO-232,539783,FLAPO,,software,Open,Story,05/07/2018 13:28,
FLAPO-231,539782,FLAPO,,software,Open,Story,05/07/2018 13:28,
FLAPO-230,539781,FLAPO,,software,Open,Story,05/07/2018 13:28,
FLAPO-229,539780,FLAPO,,software,Open,Story,05/07/2018 13:27,
FLAPO-228,539749,FLAPO,,software,Open,Story,05/07/2018 12:34,
FLAPO-227,539609,FLAPO,,software,Open,Story,05/07/2018 10:22,
FLAPO-226,539608,FLAPO,,software,Open,Story,05/07/2018 10:22,
FLAPO-225,539607,FLAPO,,software,Open,Story,05/07/2018 10:22,
FLAPO-224,539606,FLAPO,,software,Open,Story,05/07/2018 10:22,
FLAPO-223,539591,FLAPO,,software,Open,Story,05/07/2018 09:41,
FLAPO-222,539590,FLAPO,,software,Open,Story,05/07/2018 09:41,
FLAPO-221,539589,FLAPO,,software,Open,Story,05/07/2018 09:41,
FLAPO-220,539588,FLAPO,,software,Open,Story,05/07/2018 09:40,
FLAPO-219,539587,FLAPO,,software,Open,Story,05/07/2018 09:40,
FLAPO-218,539586,FLAPO,,software,Open,Story,05/07/2018 09:40,
FLAPO-217,539563,FLAPO,,software,Open,Epic,05/07/2018 08:35,
FLAPO-216,539260,FLAPO,,software,Open,Story,03/07/2018 17:49,
FLAPO-215,539259,FLAPO,,software,Open,Story,03/07/2018 17:49,
FLAPO-214,539258,FLAPO,,software,Open,Story,03/07/2018 17:49,
FLAPO-213,539257,FLAPO,,software,Open,Story,03/07/2018 17:48,
FLAPO-212,539256,FLAPO,,software,Open,Story,03/07/2018 17:48,
FLAPO-211,539255,FLAPO,,software,Open,Story,03/07/2018 17:48,
FLAPO-210,539251,FLAPO,,software,Open,Story,03/07/2018 17:29,
FLAPO-209,539250,FLAPO,,software,Open,Story,03/07/2018 17:29,
FLAPO-208,539236,FLAPO,,software,Open,Story,03/07/2018 16:46,
FLAPO-207,539235,FLAPO,,software,Open,Story,03/07/2018 16:46,
FLAPO-206,539229,FLAPO,,software,Open,Story,03/07/2018 16:33,
FLAPO-205,539228,FLAPO,,software,Open,Story,03/07/2018 16:33,
FLAPO-204,539130,FLAPO,,software,Open,Story,03/07/2018 12:42,
FLAPO-203,539129,FLAPO,,software,Open,Story,03/07/2018 12:42,
FLAPO-202,539128,FLAPO,,software,Open,Story,03/07/2018 12:41,
FLAPO-201,539127,FLAPO,,software,Open,Story,03/07/2018 12:41,
FLAPO-200,539119,FLAPO,,software,Open,Story,03/07/2018 12:26,
FLAPO-199,539118,FLAPO,,software,Open,Story,03/07/2018 12:25,
FLAPO-198,539117,FLAPO,,software,Open,Story,03/07/2018 12:25,
FLAPO-197,539116,FLAPO,,software,Open,Story,03/07/2018 12:25,
FLAPO-196,539028,FLAPO,,software,Open,Story,03/07/2018 10:46,
FLAPO-195,539027,FLAPO,,software,Open,Story,03/07/2018 10:46,
FLAPO-194,539026,FLAPO,,software,Open,Story,03/07/2018 10:45,
FLAPO-193,539025,FLAPO,,software,Open,Story,03/07/2018 10:45,
FLAPO-192,539024,FLAPO,,software,Open,Story,03/07/2018 10:45,
FLAPO-191,539023,FLAPO,,software,Open,Story,03/07/2018 10:45,
