Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
SUMOFM-61,106992,SUMOFM,,software,Closed,Sub-task,27/07/2012 15:58,19/08/2013 08:50
SUMOFM-60,106991,SUMOFM,,software,Closed,Sub-task,27/07/2012 15:55,19/08/2013 08:51
SUMOFM-59,106989,SUMOFM,,software,Open,Sub-task,27/07/2012 15:48,
SUMOFM-58,106746,SUMOFM,,software,Closed,Sub-task,26/07/2012 11:57,27/07/2012 13:59
SUMOFM-57,106743,SUMOFM,,software,Closed,Sub-task,26/07/2012 11:47,19/08/2013 08:51
SUMOFM-56,106734,SUMOFM,,software,Closed,Sub-task,26/07/2012 11:19,27/07/2012 09:16
SUMOFM-55,106647,SUMOFM,,software,Closed,Sub-task,25/07/2012 16:00,19/08/2013 08:51
SUMOFM-54,106633,SUMOFM,,software,Closed,Sub-task,25/07/2012 15:16,19/08/2013 08:52
SUMOFM-53,106625,SUMOFM,,software,Open,Sub-task,25/07/2012 15:05,
SUMOFM-52,106613,SUMOFM,,software,Closed,Task,25/07/2012 13:55,19/08/2013 08:53
SUMOFM-51,106569,SUMOFM,,software,Closed,Sub-task,25/07/2012 11:31,30/07/2012 10:00
SUMOFM-50,106565,SUMOFM,,software,Closed,Sub-task,25/07/2012 11:22,30/07/2012 09:20
SUMOFM-49,106537,SUMOFM,,software,Closed,Sub-task,25/07/2012 09:21,19/08/2013 08:51
SUMOFM-48,106411,SUMOFM,,software,Closed,Sub-task,24/07/2012 13:35,25/07/2012 09:40
SUMOFM-47,106404,SUMOFM,,software,Closed,Sub-task,24/07/2012 13:19,25/07/2012 08:26
SUMOFM-46,106396,SUMOFM,,software,Closed,Sub-task,24/07/2012 12:27,25/07/2012 12:00
SUMOFM-45,106395,SUMOFM,,software,Closed,Sub-task,24/07/2012 12:26,30/07/2012 09:59
SUMOFM-44,106385,SUMOFM,,software,Closed,Sub-task,24/07/2012 11:24,24/07/2012 12:29
SUMOFM-43,106383,SUMOFM,,software,Closed,Sub-task,24/07/2012 11:22,24/07/2012 12:30
SUMOFM-42,106372,SUMOFM,,software,Open,Sub-task,24/07/2012 10:27,
SUMOFM-41,106331,SUMOFM,,software,Closed,Sub-task,23/07/2012 15:32,30/07/2012 10:01
SUMOFM-40,106163,SUMOFM,,software,Closed,Sub-task,20/07/2012 12:25,28/07/2012 13:14
SUMOFM-39,106146,SUMOFM,,software,Closed,Sub-task,20/07/2012 11:34,23/07/2012 15:41
SUMOFM-38,106137,SUMOFM,,software,Open,Sub-task,20/07/2012 11:06,
SUMOFM-37,105984,SUMOFM,,software,Closed,Sub-task,19/07/2012 12:57,20/07/2012 20:33
SUMOFM-36,105961,SUMOFM,,software,Open,Sub-task,19/07/2012 09:34,
SUMOFM-35,105959,SUMOFM,,software,Closed,Sub-task,19/07/2012 09:05,24/07/2012 12:20
SUMOFM-34,105940,SUMOFM,,software,Closed,Sub-task,18/07/2012 15:06,31/07/2012 10:26
SUMOFM-33,105920,SUMOFM,,software,Closed,Sub-task,18/07/2012 12:48,23/07/2012 07:35
SUMOFM-32,105917,SUMOFM,,software,Closed,Sub-task,18/07/2012 12:46,24/07/2012 12:18
