Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
BIZZME-80,310902,BIZZME,,software,To Do,Epic,11/10/2016 11:12,
BIZZME-79,310898,BIZZME,,software,To Do,User Story,11/10/2016 11:05,
BIZZME-78,310452,BIZZME,,software,To Do,User Story,10/10/2016 14:15,
BIZZME-77,310450,BIZZME,,software,To Do,User Story,10/10/2016 14:13,
BIZZME-76,310448,BIZZME,,software,To Do,User Story,10/10/2016 14:13,
BIZZME-75,310447,BIZZME,,software,To Do,User Story,10/10/2016 14:12,
BIZZME-74,310445,BIZZME,,software,To Do,User Story,10/10/2016 14:04,
BIZZME-73,310408,BIZZME,,software,To Do,User Story,10/10/2016 12:03,
BIZZME-72,310405,BIZZME,,software,To Do,User Story,10/10/2016 12:03,
BIZZME-71,307585,BIZZME,,software,To Do,User Story,26/09/2016 09:31,
BIZZME-70,307584,BIZZME,,software,To Do,User Story,26/09/2016 09:31,
BIZZME-69,306405,BIZZME,,software,To Do,User Story,19/09/2016 13:33,
BIZZME-68,306364,BIZZME,,software,To Do,User Story,19/09/2016 12:15,
BIZZME-67,306362,BIZZME,,software,To Do,User Story,19/09/2016 12:12,
BIZZME-66,306344,BIZZME,,software,To Do,User Story,19/09/2016 11:40,
BIZZME-65,306343,BIZZME,,software,To Do,User Story,19/09/2016 11:40,
BIZZME-64,306342,BIZZME,,software,To Do,User Story,19/09/2016 11:40,
BIZZME-63,306339,BIZZME,,software,To Do,User Story,19/09/2016 11:38,
BIZZME-62,306338,BIZZME,,software,To Do,User Story,19/09/2016 11:37,
BIZZME-61,306337,BIZZME,,software,To Do,User Story,19/09/2016 11:37,
BIZZME-59,306318,BIZZME,,software,To Do,User Story,19/09/2016 11:24,
BIZZME-58,306314,BIZZME,,software,To Do,User Story,19/09/2016 11:22,
BIZZME-57,306312,BIZZME,,software,To Do,User Story,19/09/2016 11:21,
BIZZME-56,306311,BIZZME,,software,To Do,User Story,19/09/2016 11:20,
BIZZME-55,306309,BIZZME,,software,To Do,User Story,19/09/2016 11:19,
BIZZME-54,306305,BIZZME,,software,To Do,User Story,19/09/2016 11:16,
BIZZME-53,306270,BIZZME,,software,To Do,User Story,19/09/2016 10:48,
BIZZME-52,306268,BIZZME,,software,To Do,User Story,19/09/2016 10:47,
BIZZME-51,306267,BIZZME,,software,To Do,User Story,19/09/2016 10:46,
BIZZME-49,306263,BIZZME,,software,To Do,User Story,19/09/2016 10:43,
BIZZME-48,306260,BIZZME,,software,To Do,User Story,19/09/2016 10:38,
BIZZME-47,306259,BIZZME,,software,To Do,User Story,19/09/2016 10:38,
BIZZME-46,306258,BIZZME,,software,To Do,User Story,19/09/2016 10:38,
BIZZME-45,306250,BIZZME,,software,To Do,User Story,19/09/2016 10:31,
BIZZME-44,306246,BIZZME,,software,To Do,User Story,19/09/2016 10:29,
BIZZME-43,306244,BIZZME,,software,To Do,User Story,19/09/2016 10:28,
BIZZME-42,270942,BIZZME,,software,To Do,User Story,13/09/2016 09:58,
BIZZME-41,270941,BIZZME,,software,To Do,User Story,13/09/2016 09:58,
BIZZME-40,270940,BIZZME,,software,To Do,User Story,13/09/2016 09:58,
BIZZME-39,270939,BIZZME,,software,To Do,User Story,13/09/2016 09:57,
BIZZME-38,270938,BIZZME,,software,To Do,User Story,13/09/2016 09:57,
BIZZME-37,270937,BIZZME,,software,To Do,User Story,13/09/2016 09:57,
BIZZME-36,270936,BIZZME,,software,To Do,User Story,13/09/2016 09:56,
BIZZME-35,270934,BIZZME,,software,To Do,User Story,13/09/2016 09:56,
BIZZME-34,270933,BIZZME,,software,To Do,User Story,13/09/2016 09:56,
BIZZME-33,270932,BIZZME,,software,To Do,User Story,13/09/2016 09:55,
BIZZME-32,270931,BIZZME,,software,To Do,User Story,13/09/2016 09:55,
BIZZME-31,270930,BIZZME,,software,To Do,User Story,13/09/2016 09:55,
BIZZME-30,270929,BIZZME,,software,To Do,User Story,13/09/2016 09:55,
BIZZME-29,270928,BIZZME,,software,To Do,User Story,13/09/2016 09:55,
BIZZME-28,270729,BIZZME,,software,To Do,User Story,12/09/2016 14:23,
BIZZME-27,270656,BIZZME,,software,To Do,User Story,12/09/2016 11:50,
BIZZME-26,270655,BIZZME,,software,To Do,User Story,12/09/2016 11:50,
BIZZME-25,270653,BIZZME,,software,To Do,User Story,12/09/2016 11:50,
BIZZME-24,270652,BIZZME,,software,To Do,User Story,12/09/2016 11:49,
BIZZME-23,270614,BIZZME,,software,To Do,User Story,12/09/2016 10:46,
BIZZME-22,270506,BIZZME,,software,To Do,User Story,09/09/2016 14:09,
BIZZME-21,270505,BIZZME,,software,To Do,User Story,09/09/2016 14:07,
BIZZME-20,270494,BIZZME,,software,To Do,User Story,09/09/2016 13:41,
BIZZME-19,270489,BIZZME,,software,To Do,Epic,09/09/2016 13:27,
BIZZME-18,270487,BIZZME,,software,To Do,Epic,09/09/2016 13:26,
BIZZME-17,270486,BIZZME,,software,To Do,Epic,09/09/2016 13:25,
BIZZME-16,270485,BIZZME,,software,To Do,Epic,09/09/2016 13:25,
BIZZME-15,270484,BIZZME,,software,To Do,Epic,09/09/2016 13:25,
BIZZME-14,270483,BIZZME,,software,To Do,Epic,09/09/2016 13:24,
BIZZME-13,270482,BIZZME,,software,To Do,Epic,09/09/2016 13:24,
BIZZME-12,270475,BIZZME,,software,To Do,Epic,09/09/2016 13:14,
BIZZME-11,270444,BIZZME,,software,To Do,User Story,09/09/2016 11:50,
BIZZME-10,270415,BIZZME,,software,To Do,User Story,09/09/2016 10:13,
BIZZME-9,270410,BIZZME,,software,To Do,User Story,09/09/2016 09:59,
BIZZME-8,270408,BIZZME,,software,To Do,User Story,09/09/2016 09:55,
BIZZME-7,270404,BIZZME,,software,To Do,User Story,09/09/2016 09:53,
BIZZME-6,270401,BIZZME,,software,To Do,User Story,09/09/2016 09:47,
BIZZME-5,270400,BIZZME,,software,To Do,User Story,09/09/2016 09:47,
BIZZME-4,270236,BIZZME,,software,To Do,Epic,08/09/2016 11:15,
BIZZME-3,270235,BIZZME,,software,To Do,User Story,08/09/2016 11:15,
BIZZME-2,268157,BIZZME,,software,To Do,User Story,29/08/2016 13:42,
BIZZME-1,268154,BIZZME,,software,In progress,Task,29/08/2016 13:23,
