Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
TGECOCALC-54,41109,TGECOCALC,,software,Open,Bug,20/09/2010 15:56,
TGECOCALC-51,38543,TGECOCALC,,software,Open,Bug,03/09/2010 16:54,
TGECOCALC-50,38542,TGECOCALC,,software,Open,Bug,03/09/2010 16:49,
TGECOCALC-49,38540,TGECOCALC,,software,Open,Bug,03/09/2010 16:44,
TGECOCALC-48,38537,TGECOCALC,,software,Open,Bug,03/09/2010 16:32,
TGECOCALC-47,38536,TGECOCALC,,software,Open,Bug,03/09/2010 16:29,
TGECOCALC-46,37930,TGECOCALC,,software,Resolved,Bug,27/08/2010 15:43,30/08/2010 09:12
TGECOCALC-45,37811,TGECOCALC,,software,Resolved,Bug,26/08/2010 17:17,27/08/2010 13:39
TGECOCALC-44,37810,TGECOCALC,,software,Resolved,Bug,26/08/2010 17:07,27/08/2010 12:11
TGECOCALC-43,37773,TGECOCALC,,software,Closed,Bug,26/08/2010 12:49,26/08/2010 13:56
TGECOCALC-42,37345,TGECOCALC,,software,Closed,Bug,20/08/2010 16:38,23/08/2010 17:15
TGECOCALC-41,37343,TGECOCALC,,software,Resolved,Bug,20/08/2010 16:33,27/08/2010 14:29
TGECOCALC-40,37153,TGECOCALC,,software,Closed,Bug,19/08/2010 10:52,20/08/2010 16:49
TGECOCALC-39,36864,TGECOCALC,,software,Closed,Bug,16/08/2010 17:25,17/08/2010 12:28
TGECOCALC-38,36809,TGECOCALC,,software,Closed,Bug,16/08/2010 11:40,17/08/2010 10:52
TGECOCALC-37,36808,TGECOCALC,,software,Closed,Bug,16/08/2010 11:37,17/08/2010 18:06
TGECOCALC-35,36771,TGECOCALC,,software,Resolved,Task,13/08/2010 17:31,23/08/2010 11:00
TGECOCALC-34,36769,TGECOCALC,,software,Open,Bug,13/08/2010 16:44,
TGECOCALC-33,36752,TGECOCALC,,software,Closed,Bug,13/08/2010 15:54,17/08/2010 17:21
TGECOCALC-32,36731,TGECOCALC,,software,Closed,Bug,13/08/2010 14:20,13/08/2010 16:43
TGECOCALC-30,36653,TGECOCALC,,software,Closed,Bug,12/08/2010 16:01,13/08/2010 14:08
TGECOCALC-29,36650,TGECOCALC,,software,Closed,Bug,12/08/2010 15:40,13/08/2010 15:45
TGECOCALC-28,36646,TGECOCALC,,software,Closed,Bug,12/08/2010 15:33,26/08/2010 13:30
TGECOCALC-27,36639,TGECOCALC,,software,Open,Bug,12/08/2010 14:51,
TGECOCALC-26,36622,TGECOCALC,,software,Closed,Bug,12/08/2010 14:15,13/08/2010 17:38
TGECOCALC-25,36615,TGECOCALC,,software,Closed,Bug,12/08/2010 14:07,13/08/2010 18:09
TGECOCALC-24,36601,TGECOCALC,,software,Closed,Bug,12/08/2010 13:21,13/08/2010 11:16
TGECOCALC-23,36598,TGECOCALC,,software,Resolved,Bug,12/08/2010 12:48,19/08/2010 18:12
TGECOCALC-22,36595,TGECOCALC,,software,Resolved,Bug,12/08/2010 12:31,17/08/2010 18:09
TGECOCALC-21,36592,TGECOCALC,,software,Closed,Bug,12/08/2010 12:24,12/08/2010 14:17
TGECOCALC-20,36590,TGECOCALC,,software,Closed,Bug,12/08/2010 12:17,16/08/2010 18:39
TGECOCALC-19,36581,TGECOCALC,,software,Closed,Bug,12/08/2010 11:47,18/08/2010 12:46
TGECOCALC-18,36573,TGECOCALC,,software,Closed,Bug,12/08/2010 10:58,19/08/2010 15:33
TGECOCALC-17,36577,TGECOCALC,,software,Open,Bug,12/08/2010 11:23,
TGECOCALC-16,36580,TGECOCALC,,software,Closed,Bug,12/08/2010 11:36,19/08/2010 14:35
TGECOCALC-15,36529,TGECOCALC,,software,Closed,Bug,11/08/2010 16:52,11/08/2010 18:29
TGECOCALC-14,36525,TGECOCALC,,software,Closed,Bug,11/08/2010 16:34,11/08/2010 17:55
TGECOCALC-13,36518,TGECOCALC,,software,Closed,Bug,11/08/2010 16:12,18/08/2010 15:50
TGECOCALC-12,36429,TGECOCALC,,software,Closed,Bug,10/08/2010 17:16,13/08/2010 19:37
TGECOCALC-11,36424,TGECOCALC,,software,Closed,Bug,10/08/2010 16:51,11/08/2010 13:18
TGECOCALC-10,36423,TGECOCALC,,software,Closed,Bug,10/08/2010 16:34,16/08/2010 14:50
TGECOCALC-9,36422,TGECOCALC,,software,Closed,Bug,10/08/2010 16:25,12/08/2010 13:49
TGECOCALC-8,36420,TGECOCALC,,software,Open,Bug,10/08/2010 16:19,
TGECOCALC-7,36419,TGECOCALC,,software,Closed,Bug,10/08/2010 16:08,11/08/2010 10:55
TGECOCALC-6,36417,TGECOCALC,,software,Closed,Bug,10/08/2010 16:02,13/08/2010 16:33
TGECOCALC-5,36414,TGECOCALC,,software,Closed,Bug,10/08/2010 15:56,17/08/2010 14:39
TGECOCALC-4,35318,TGECOCALC,,software,Closed,Task,19/07/2010 11:52,19/08/2010 14:41
TGECOCALC-3,34273,TGECOCALC,,software,Open,Task,30/06/2010 12:40,
TGECOCALC-2,34272,TGECOCALC,,software,Open,Task,30/06/2010 12:40,
TGECOCALC-1,34271,TGECOCALC,,software,Open,Task,30/06/2010 12:40,
