Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
JFP-52,468018,JFP,,software,To Do,Task,09/10/2017 12:43,
JFP-51,468015,JFP,,software,In progress,Task,09/10/2017 12:41,
JFP-50,460902,JFP,,software,Ready for Tests,Task,12/09/2017 16:13,
JFP-49,458519,JFP,,software,Done,Bug,04/09/2017 17:43,12/09/2017 16:11
JFP-48,456905,JFP,,software,Done,Bug,30/08/2017 16:15,12/09/2017 16:11
JFP-47,456896,JFP,,software,Done,Bug,30/08/2017 15:54,12/09/2017 16:11
JFP-46,456364,JFP,,software,To Do,Task,29/08/2017 15:11,
JFP-45,456360,JFP,,software,To Do,Task,29/08/2017 15:09,
JFP-44,456359,JFP,,software,To Do,Task,29/08/2017 15:07,
JFP-43,455328,JFP,,software,Done,Bug,25/08/2017 08:46,08/09/2017 13:30
JFP-42,453848,JFP,,software,Done,Task,21/08/2017 10:41,28/08/2017 12:34
JFP-41,452663,JFP,,software,In progress,Bug,14/08/2017 15:27,
JFP-40,452537,JFP,,software,In progress,Bug,14/08/2017 10:53,
JFP-39,452414,JFP,,software,Done,Task,11/08/2017 15:31,14/08/2017 11:40
JFP-38,386575,JFP,,software,Done,Sub-task,27/01/2017 14:10,08/09/2017 13:25
JFP-37,386570,JFP,,software,Done,Sub-task,27/01/2017 14:06,29/08/2017 15:20
JFP-36,386566,JFP,,software,Done,Sub-task,27/01/2017 13:59,29/08/2017 15:20
JFP-35,386544,JFP,,software,Done,Sub-task,27/01/2017 13:33,29/08/2017 15:19
JFP-34,386530,JFP,,software,Done,Sub-task,27/01/2017 13:11,08/09/2017 13:25
JFP-33,386523,JFP,,software,Done,Sub-task,27/01/2017 13:06,08/09/2017 13:25
JFP-32,386504,JFP,,software,Done,Sub-task,27/01/2017 12:52,29/08/2017 15:21
JFP-31,386500,JFP,,software,Done,Task,27/01/2017 12:42,08/09/2017 13:32
JFP-30,379634,JFP,,software,Done,Bug,16/01/2017 16:12,14/03/2017 13:20
JFP-29,379623,JFP,,software,To Do,Bug,16/01/2017 15:57,
JFP-28,379617,JFP,,software,To Do,Bug,16/01/2017 15:54,
JFP-27,379615,JFP,,software,To Do,Bug,16/01/2017 15:52,
JFP-26,379611,JFP,,software,In progress,Bug,16/01/2017 15:45,
JFP-25,379606,JFP,,software,Ready for Tests,Bug,16/01/2017 15:43,
JFP-24,379603,JFP,,software,In progress,Bug,16/01/2017 15:38,
JFP-23,353866,JFP,,software,To Do,Bug,13/12/2016 14:22,
JFP-22,353864,JFP,,software,Done,Bug,13/12/2016 14:19,18/01/2017 09:15
JFP-21,353862,JFP,,software,Done,Bug,13/12/2016 14:17,18/01/2017 12:50
JFP-20,321389,JFP,,software,Done,Task,18/11/2016 08:08,29/08/2017 15:18
JFP-19,317440,JFP,,software,Done,Task,10/11/2016 13:35,16/01/2017 16:08
JFP-18,317436,JFP,,software,Done,Task,10/11/2016 13:29,29/08/2017 15:21
JFP-17,315849,JFP,,software,Done,Bug,03/11/2016 12:50,16/01/2017 16:18
JFP-16,315845,JFP,,software,Done,Bug,03/11/2016 12:45,12/12/2016 16:03
JFP-15,315838,JFP,,software,Done,Bug,03/11/2016 12:38,13/12/2016 14:07
JFP-14,315624,JFP,,software,Done,Task,02/11/2016 15:18,10/11/2016 09:37
JFP-13,315111,JFP,,software,Done,Task,31/10/2016 09:22,10/11/2016 09:37
JFP-12,315109,JFP,,software,Done,Task,31/10/2016 09:18,10/11/2016 09:37
JFP-11,315094,JFP,,software,Done,Bug,31/10/2016 08:27,08/09/2017 13:27
JFP-10,315089,JFP,,software,Done,Bug,31/10/2016 08:08,10/11/2016 09:35
JFP-9,314844,JFP,,software,Done,Bug,28/10/2016 10:21,10/11/2016 09:34
JFP-8,314841,JFP,,software,Done,Bug,28/10/2016 10:13,10/11/2016 09:32
JFP-7,314840,JFP,,software,Done,Bug,28/10/2016 10:11,10/11/2016 09:32
JFP-6,314826,JFP,,software,Done,Bug,28/10/2016 09:46,10/11/2016 09:31
JFP-5,314825,JFP,,software,Done,Bug,28/10/2016 09:41,10/11/2016 09:28
JFP-4,269254,JFP,,software,Done,Task,02/09/2016 14:16,29/08/2017 15:15
JFP-3,269234,JFP,,software,Done,Task,02/09/2016 13:34,29/08/2017 15:27
JFP-2,268641,JFP,,software,Done,Task,31/08/2016 13:09,29/08/2017 15:15
JFP-1,268638,JFP,,software,Done,Task,31/08/2016 13:07,29/08/2017 15:15
