Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
OVTSTV-110,463061,OVTSTV,,software,Open,Task,21/09/2017 12:16,
OVTSTV-109,457387,OVTSTV,,software,Resolved,Task,31/08/2017 13:59,
OVTSTV-108,439602,OVTSTV,,software,Resolved,Bug,29/06/2017 17:00,29/06/2017 17:00
OVTSTV-107,439600,OVTSTV,,software,Resolved,Bug,29/06/2017 16:59,29/06/2017 16:59
OVTSTV-106,436572,OVTSTV,,software,Open,Task,20/06/2017 16:02,
OVTSTV-105,436557,OVTSTV,,software,Open,Task,20/06/2017 15:51,
OVTSTV-104,423130,OVTSTV,,software,Open,Bug,08/05/2017 11:13,
OVTSTV-103,422976,OVTSTV,,software,Open,Bug,05/05/2017 16:53,
OVTSTV-102,422974,OVTSTV,,software,Open,Bug,05/05/2017 16:45,
OVTSTV-101,422285,OVTSTV,,software,Closed,Sub-task,04/05/2017 09:53,09/05/2017 11:54
OVTSTV-100,402493,OVTSTV,,software,Open,Bug,03/03/2017 16:18,
OVTSTV-99,402486,OVTSTV,,software,In Testing,Bug,03/03/2017 15:52,
OVTSTV-98,416582,OVTSTV,,software,In progress,Task,19/04/2017 13:51,
OVTSTV-97,402487,OVTSTV,,software,Resolved,Bug,03/03/2017 15:58,
OVTSTV-96,412485,OVTSTV,,software,Open,Bug,04/04/2017 13:07,
OVTSTV-95,406786,OVTSTV,,software,Resolved,Bug,16/03/2017 13:34,19/06/2017 08:24
OVTSTV-94,406779,OVTSTV,,software,Resolved,Bug,16/03/2017 13:23,
OVTSTV-93,406767,OVTSTV,,software,Resolved,Bug,16/03/2017 13:00,20/03/2017 16:15
OVTSTV-92,405663,OVTSTV,,software,Resolved,Task,14/03/2017 13:03,20/03/2017 16:14
OVTSTV-91,405073,OVTSTV,,software,Resolved,Task,13/03/2017 13:44,20/03/2017 16:15
OVTSTV-89,405008,OVTSTV,,software,Resolved,Task,13/03/2017 11:56,20/03/2017 16:15
OVTSTV-88,402464,OVTSTV,,software,Resolved,Bug,03/03/2017 15:24,20/03/2017 16:15
OVTSTV-87,401945,OVTSTV,,software,Resolved,Bug,02/03/2017 18:56,20/03/2017 16:14
OVTSTV-86,401933,OVTSTV,,software,Resolved,Bug,02/03/2017 17:43,20/03/2017 16:14
OVTSTV-85,401816,OVTSTV,,software,Resolved,Bug,02/03/2017 14:52,03/03/2017 15:45
OVTSTV-84,400393,OVTSTV,,software,Resolved,Task,27/02/2017 13:49,20/03/2017 16:14
OVTSTV-83,384236,OVTSTV,,software,Closed,Bug,19/01/2017 17:02,19/01/2017 17:03
OVTSTV-82,380373,OVTSTV,,software,In progress,Bug,19/01/2017 12:54,
OVTSTV-81,379958,OVTSTV,,software,Resolved,Task,17/01/2017 16:27,17/01/2017 20:12
OVTSTV-80,379957,OVTSTV,,software,Resolved,Task,17/01/2017 16:21,17/01/2017 20:12
OVTSTV-79,379334,OVTSTV,,software,Resolved,Bug,15/01/2017 15:34,17/01/2017 20:13
OVTSTV-78,379333,OVTSTV,,software,Resolved,Bug,15/01/2017 15:33,17/01/2017 20:13
OVTSTV-77,379332,OVTSTV,,software,Resolved,Sub-task,15/01/2017 15:30,20/03/2017 16:13
OVTSTV-76,379331,OVTSTV,,software,Resolved,Sub-task,15/01/2017 15:29,20/03/2017 16:13
OVTSTV-75,379109,OVTSTV,,software,Resolved,Bug,13/01/2017 12:28,17/01/2017 20:13
OVTSTV-74,378621,OVTSTV,,software,Closed,Task,11/01/2017 18:37,27/01/2017 17:19
OVTSTV-73,377537,OVTSTV,,software,Resolved,Bug,09/01/2017 14:02,20/03/2017 16:14
OVTSTV-72,377217,OVTSTV,,software,Resolved,Bug,05/01/2017 15:54,20/03/2017 16:14
OVTSTV-71,336185,OVTSTV,,software,Closed,Bug,07/12/2016 16:14,27/01/2017 17:16
OVTSTV-70,335792,OVTSTV,,software,Closed,Bug,06/12/2016 11:45,12/04/2017 12:20
OVTSTV-69,335784,OVTSTV,,software,Closed,Improvement,06/12/2016 11:32,24/01/2017 21:06
OVTSTV-68,335768,OVTSTV,,software,Closed,Improvement,06/12/2016 11:05,24/01/2017 21:06
OVTSTV-67,329373,OVTSTV,,software,Resolved,Bug,30/11/2016 19:25,11/04/2017 12:47
OVTSTV-66,328808,OVTSTV,,software,Open,Task,29/11/2016 13:09,
OVTSTV-65,328801,OVTSTV,,software,Closed,Task,29/11/2016 13:01,30/11/2016 15:01
OVTSTV-64,321211,OVTSTV,,software,Resolved,Task,17/11/2016 11:09,17/01/2017 20:12
OVTSTV-63,321208,OVTSTV,,software,Resolved,Task,17/11/2016 11:07,17/01/2017 20:12
OVTSTV-62,316881,OVTSTV,,software,Closed,Task,09/11/2016 09:27,15/12/2016 14:20
OVTSTV-61,316750,OVTSTV,,software,Closed,Task,08/11/2016 13:30,19/12/2016 19:48
OVTSTV-60,316735,OVTSTV,,software,Resolved,Sub-task,08/11/2016 13:14,08/11/2016 13:30
OVTSTV-59,315730,OVTSTV,,software,Open,Sub-task,03/11/2016 09:02,
OVTSTV-58,314955,OVTSTV,,software,Open,Sub-task,28/10/2016 13:37,
OVTSTV-57,313523,OVTSTV,,software,Closed,Sub-task,25/10/2016 10:50,09/12/2016 09:12
OVTSTV-56,312673,OVTSTV,,software,Closed,Task,19/10/2016 14:37,30/11/2016 19:13
OVTSTV-55,312672,OVTSTV,,software,Closed,Task,19/10/2016 14:36,30/11/2016 19:16
OVTSTV-54,312024,OVTSTV,,software,Closed,Task,17/10/2016 12:30,30/11/2016 19:07
OVTSTV-53,310800,OVTSTV,,software,Open,Sub-task,11/10/2016 09:13,
OVTSTV-52,309881,OVTSTV,,software,Resolved,Sub-task,06/10/2016 10:27,11/10/2016 09:08
OVTSTV-51,309879,OVTSTV,,software,Resolved,Sub-task,06/10/2016 10:26,07/10/2016 15:55
OVTSTV-50,309878,OVTSTV,,software,Resolved,Sub-task,06/10/2016 10:25,06/10/2016 15:22
OVTSTV-49,309873,OVTSTV,,software,Closed,Improvement,06/10/2016 10:20,15/12/2016 13:57
OVTSTV-48,308525,OVTSTV,,software,Closed,Task,30/09/2016 08:42,01/12/2016 12:38
OVTSTV-47,307718,OVTSTV,,software,Closed,Task,26/09/2016 15:03,01/12/2016 12:38
OVTSTV-46,307608,OVTSTV,,software,Resolved,Task,26/09/2016 10:27,28/09/2016 16:32
OVTSTV-45,306844,OVTSTV,,software,Resolved,Task,21/09/2016 13:41,21/09/2016 13:45
OVTSTV-44,265718,OVTSTV,,software,Open,Sub-task,09/08/2016 14:34,
OVTSTV-43,264264,OVTSTV,,software,Open,Sub-task,01/08/2016 15:37,
OVTSTV-42,263424,OVTSTV,,software,Open,Sub-task,28/07/2016 15:27,
OVTSTV-41,263422,OVTSTV,,software,Closed,Improvement,28/07/2016 15:23,09/12/2016 09:28
OVTSTV-40,242132,OVTSTV,,software,Closed,Improvement,16/06/2016 08:25,29/11/2016 12:05
OVTSTV-39,242131,OVTSTV,,software,Resolved,Task,16/06/2016 08:15,16/06/2016 08:16
OVTSTV-38,239373,OVTSTV,,software,Open,Sub-task,31/05/2016 09:20,
OVTSTV-37,239372,OVTSTV,,software,Reopened,Sub-task,31/05/2016 09:18,
OVTSTV-36,239367,OVTSTV,,software,Open,Sub-task,31/05/2016 09:06,
OVTSTV-35,220168,OVTSTV,,software,Resolved,Task,07/01/2016 13:20,08/03/2016 11:29
OVTSTV-34,220166,OVTSTV,,software,Closed,Task,07/01/2016 13:12,11/01/2016 14:23
OVTSTV-33,220164,OVTSTV,,software,Resolved,Task,07/01/2016 13:07,08/03/2016 11:31
OVTSTV-32,220162,OVTSTV,,software,Closed,Task,07/01/2016 13:05,11/01/2016 14:01
OVTSTV-31,217330,OVTSTV,,software,Closed,Task,08/12/2015 16:25,11/12/2015 11:09
OVTSTV-30,216551,OVTSTV,,software,Closed,Bug,02/12/2015 13:09,07/12/2015 08:27
OVTSTV-29,216527,OVTSTV,,software,Closed,Bug,02/12/2015 11:57,04/12/2015 09:09
OVTSTV-28,215740,OVTSTV,,software,Closed,Improvement,26/11/2015 15:07,04/10/2016 14:25
OVTSTV-27,214007,OVTSTV,,software,Closed,Bug,12/11/2015 16:20,17/11/2015 09:18
OVTSTV-26,214006,OVTSTV,,software,Closed,Bug,12/11/2015 16:18,13/11/2015 09:12
OVTSTV-25,213828,OVTSTV,,software,Closed,Bug,10/11/2015 15:07,13/11/2015 07:58
OVTSTV-24,213826,OVTSTV,,software,Closed,Task,10/11/2015 15:02,13/11/2015 10:18
OVTSTV-23,213562,OVTSTV,,software,Closed,Bug,10/11/2015 08:38,10/11/2015 13:39
OVTSTV-22,213383,OVTSTV,,software,Closed,Bug,09/11/2015 12:02,10/11/2015 12:28
OVTSTV-21,213378,OVTSTV,,software,Closed,Bug,09/11/2015 11:55,09/11/2015 15:09
OVTSTV-20,213369,OVTSTV,,software,Closed,Bug,09/11/2015 11:27,10/11/2015 09:53
OVTSTV-19,213362,OVTSTV,,software,Closed,Bug,09/11/2015 11:09,09/11/2015 11:57
OVTSTV-18,212906,OVTSTV,,software,Closed,Improvement,03/11/2015 13:53,04/12/2015 09:14
OVTSTV-17,212889,OVTSTV,,software,Closed,Improvement,03/11/2015 12:54,06/11/2015 10:02
OVTSTV-16,212885,OVTSTV,,software,Closed,Bug,03/11/2015 12:52,04/11/2015 10:58
OVTSTV-15,211782,OVTSTV,,software,Closed,Bug,26/10/2015 14:10,27/10/2015 08:27
OVTSTV-14,211776,OVTSTV,,software,Closed,Bug,26/10/2015 14:00,27/10/2015 08:20
OVTSTV-13,211772,OVTSTV,,software,Closed,Bug,26/10/2015 13:51,27/10/2015 07:49
OVTSTV-12,211771,OVTSTV,,software,Closed,Bug,26/10/2015 13:45,27/10/2015 07:27
OVTSTV-11,211237,OVTSTV,,software,Closed,Task,20/10/2015 07:37,27/01/2016 13:01
OVTSTV-10,210896,OVTSTV,,software,Closed,Improvement,15/10/2015 13:58,10/11/2015 12:44
OVTSTV-9,210876,OVTSTV,,software,Closed,Task,15/10/2015 12:38,08/11/2016 15:03
OVTSTV-8,208953,OVTSTV,,software,Open,Task,30/09/2015 11:37,
OVTSTV-7,208951,OVTSTV,,software,Open,Task,30/09/2015 11:37,
OVTSTV-6,208950,OVTSTV,,software,Closed,Task,30/09/2015 11:36,08/11/2016 15:03
OVTSTV-5,208948,OVTSTV,,software,Closed,Task,30/09/2015 11:36,08/11/2016 15:03
OVTSTV-4,208947,OVTSTV,,software,Closed,Task,30/09/2015 11:36,08/11/2016 15:02
OVTSTV-3,208946,OVTSTV,,software,Closed,Task,30/09/2015 11:35,08/11/2016 15:03
OVTSTV-2,208944,OVTSTV,,software,Closed,Task,30/09/2015 11:35,08/11/2016 15:03
OVTSTV-1,208942,OVTSTV,,software,Closed,Task,30/09/2015 11:34,08/11/2016 15:02
