Issue key,Issue id,Project key,,Project type,Status,Issue Type,Created,Resolved
BTA-99,320053,BTA,,software,Open,Epic,16/11/2016 13:33,
BTA-98,315162,BTA,,software,Backlog,Concept-Design-Sub-Task,31/10/2016 11:25,
BTA-97,315159,BTA,,software,Backlog,Concept-Design-Sub-Task,31/10/2016 11:21,
BTA-96,315155,BTA,,software,Backlog,Concept-Design-Sub-Task,31/10/2016 11:19,
BTA-95,315154,BTA,,software,Backlog,Concept-Design-Sub-Task,31/10/2016 11:18,
BTA-93,311670,BTA,,software,Published,Concept,14/10/2016 10:13,25/10/2016 10:04
BTA-92,311669,BTA,,software,Published,Concept,14/10/2016 10:12,25/10/2016 10:04
BTA-91,311668,BTA,,software,Published,Concept,14/10/2016 10:07,25/10/2016 10:04
BTA-90,311665,BTA,,software,Published,Concept,14/10/2016 10:06,25/10/2016 10:04
BTA-89,311664,BTA,,software,Blocked,Concept,14/10/2016 10:05,
BTA-88,311662,BTA,,software,Published,Concept,14/10/2016 10:05,25/10/2016 10:04
BTA-87,311661,BTA,,software,Published,Concept,14/10/2016 10:05,25/10/2016 10:04
BTA-86,311660,BTA,,software,Published,Concept,14/10/2016 10:04,25/10/2016 10:04
BTA-85,311659,BTA,,software,Published,Concept,14/10/2016 10:04,25/10/2016 10:04
BTA-84,311655,BTA,,software,Published,Concept,14/10/2016 10:01,25/10/2016 10:04
BTA-83,311654,BTA,,software,Published,Concept,14/10/2016 10:00,25/10/2016 10:04
BTA-82,311650,BTA,,software,Published,Concept,14/10/2016 09:56,25/10/2016 10:04
BTA-81,311649,BTA,,software,Published,Concept,14/10/2016 09:48,25/10/2016 10:04
BTA-80,311645,BTA,,software,Published,Concept,14/10/2016 09:46,25/10/2016 10:04
BTA-78,311333,BTA,,software,Published,Concept-Design-Sub-Task,12/10/2016 15:48,25/10/2016 10:05
BTA-77,311332,BTA,,software,Published,Concept-Design-Sub-Task,12/10/2016 15:46,25/10/2016 10:05
BTA-76,310130,BTA,,software,Published,Concept,07/10/2016 12:23,25/10/2016 10:04
BTA-75,310127,BTA,,software,Open,Epic,07/10/2016 12:12,
BTA-74,308843,BTA,,software,Published,Concept,30/09/2016 17:11,25/10/2016 10:04
BTA-73,308617,BTA,,software,Published,Concept,30/09/2016 11:30,25/10/2016 10:04
BTA-72,308615,BTA,,software,Published,Concept,30/09/2016 11:28,11/10/2016 09:26
BTA-71,308537,BTA,,software,Open,Epic,30/09/2016 09:13,
BTA-70,308531,BTA,,software,Published,Concept,30/09/2016 09:01,11/10/2016 09:27
BTA-69,308528,BTA,,software,Published,Concept,30/09/2016 09:01,11/10/2016 09:27
BTA-64,308484,BTA,,software,Published,Concept,29/09/2016 16:01,11/10/2016 09:28
BTA-63,308483,BTA,,software,Published,Concept,29/09/2016 16:01,11/10/2016 09:28
BTA-62,308049,BTA,,software,Published,Concept,28/09/2016 06:09,11/10/2016 09:28
BTA-61,307566,BTA,,software,Published,Concept,26/09/2016 08:25,11/10/2016 09:28
BTA-60,307565,BTA,,software,Published,Concept,26/09/2016 08:25,11/10/2016 09:28
BTA-58,307519,BTA,,software,Backlog,Concept,23/09/2016 16:05,
BTA-57,307460,BTA,,software,Open,Story,23/09/2016 14:36,
BTA-55,307371,BTA,,software,Published,Concept,23/09/2016 12:26,25/10/2016 10:04
BTA-54,307370,BTA,,software,Published,Concept,23/09/2016 12:26,25/10/2016 10:04
BTA-53,307368,BTA,,software,Published,Concept,23/09/2016 12:26,11/10/2016 09:28
BTA-50,307365,BTA,,software,Published,Concept,23/09/2016 12:25,11/10/2016 09:28
BTA-49,307364,BTA,,software,Published,Concept,23/09/2016 12:25,11/10/2016 09:28
BTA-47,307362,BTA,,software,Published,Concept,23/09/2016 12:24,11/10/2016 09:28
