 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.24,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.24,0.0
02:00 - 03:00,0.0,0.0,0.24,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.24,0.24,0.24,0.0,0.0
04:00 - 05:00,0.0,0.0,0.24,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.24,0.0,0.0,0.24,0.48,0.0,0.0
07:00 - 08:00,0.24,0.48,0.48,0.0,0.24,0.0,0.0
08:00 - 09:00,0.48,0.72,0.24,0.24,0.24,0.0,0.0
09:00 - 10:00,0.0,0.24,0.0,0.48,0.72,0.0,0.0
10:00 - 11:00,0.72,0.48,1.92,1.2,0.0,0.0,0.24
11:00 - 12:00,1.2,1.2,1.2,1.2,0.96,0.0,0.24
12:00 - 13:00,1.44,1.2,0.96,0.72,0.0,0.0,0.0
13:00 - 14:00,0.96,1.68,0.48,0.48,1.2,0.0,0.0
14:00 - 15:00,2.64,0.96,0.96,1.92,0.72,0.24,0.0
15:00 - 16:00,3.6,0.24,2.4,1.44,0.96,0.0,0.72
16:00 - 17:00,2.88,0.24,1.92,0.96,0.48,0.0,1.44
17:00 - 18:00,1.92,1.2,1.92,1.2,0.72,0.0,0.24
18:00 - 19:00,1.44,1.2,0.24,0.24,0.24,0.0,0.24
19:00 - 20:00,0.72,0.72,0.72,0.48,0.0,0.48,0.48
20:00 - 21:00,1.2,0.48,0.72,2.4,0.48,0.0,0.0
21:00 - 22:00,3.36,0.96,0.48,0.72,1.44,0.24,0.0
22:00 - 23:00,4.8,2.64,2.16,1.92,1.92,0.72,3.12
23:00 - 00:00,1.92,0.24,0.0,0.48,0.96,0.24,0.24
