 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,34,62,39,52,52,46,22
01:00 - 02:00,39,48,39,46,43,37,21
02:00 - 03:00,24,41,49,48,53,26,33
03:00 - 04:00,27,56,40,43,50,36,29
04:00 - 05:00,28,49,64,53,39,29,16
05:00 - 06:00,50,62,68,59,67,24,26
06:00 - 07:00,57,88,101,94,99,23,34
07:00 - 08:00,142,161,181,197,167,34,50
08:00 - 09:00,212,210,314,265,245,28,67
09:00 - 10:00,303,305,348,351,305,62,64
10:00 - 11:00,332,352,419,379,351,56,74
11:00 - 12:00,339,395,402,396,380,65,85
12:00 - 13:00,309,382,372,352,345,63,77
13:00 - 14:00,293,350,359,379,352,67,76
14:00 - 15:00,332,340,389,411,315,53,79
15:00 - 16:00,303,325,332,363,282,69,95
16:00 - 17:00,243,312,313,314,264,64,74
17:00 - 18:00,205,241,257,270,173,60,78
18:00 - 19:00,146,190,203,180,158,68,87
19:00 - 20:00,127,125,146,164,124,58,77
20:00 - 21:00,117,121,154,140,114,51,67
21:00 - 22:00,95,130,132,134,91,53,50
22:00 - 23:00,77,79,84,74,68,46,49
23:00 - 00:00,66,65,85,73,55,51,51
