 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,532,572,532,452,495,42,11
01:00 - 02:00,433,961,477,447,588,16,13
02:00 - 03:00,831,383,513,378,373,7,34
03:00 - 04:00,855,418,442,338,403,8,16
04:00 - 05:00,719,543,550,505,562,14,22
05:00 - 06:00,785,552,547,1404,670,19,14
06:00 - 07:00,1085,465,525,2103,340,8,14
07:00 - 08:00,931,665,584,350,382,30,12
08:00 - 09:00,175,218,209,425,92,23,13
09:00 - 10:00,88,101,120,93,56,21,9
10:00 - 11:00,63,436,90,65,35,19,9
11:00 - 12:00,65,68,77,34,34,327,77
12:00 - 13:00,29,60,46,521,20,250,288
13:00 - 14:00,33,18,38,427,16,41,26
14:00 - 15:00,15,30,32,23,17,2,8
15:00 - 16:00,26,23,19,17,17,12,5
16:00 - 17:00,30,36,28,17,8,4,9
17:00 - 18:00,50,36,24,16,9,2,1
18:00 - 19:00,14,20,10,9,65,6,4
19:00 - 20:00,14,10,16,24,21,4,4
20:00 - 21:00,43,43,29,38,12,5,15
21:00 - 22:00,307,207,163,209,23,7,211
22:00 - 23:00,425,492,581,373,30,5,587
23:00 - 00:00,454,479,623,849,28,10,480
