 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,8,8,2,7,0,0
01:00 - 02:00,12,10,7,12,5,0,0
02:00 - 03:00,14,12,2,4,11,2,2
03:00 - 04:00,10,18,12,17,14,3,3
04:00 - 05:00,16,15,9,6,8,4,3
05:00 - 06:00,18,9,17,17,11,1,3
06:00 - 07:00,20,19,13,15,18,1,3
07:00 - 08:00,18,32,19,16,20,0,3
08:00 - 09:00,24,28,23,21,15,0,3
09:00 - 10:00,27,21,41,38,17,2,3
10:00 - 11:00,26,22,35,33,16,1,3
11:00 - 12:00,11,19,30,15,14,2,4
12:00 - 13:00,16,20,22,19,14,1,1
13:00 - 14:00,14,28,45,13,11,1,3
14:00 - 15:00,17,21,27,7,12,0,1
15:00 - 16:00,15,5,16,17,9,0,4
16:00 - 17:00,26,10,9,6,4,1,2
17:00 - 18:00,4,8,4,3,5,0,0
18:00 - 19:00,8,4,4,2,1,0,1
19:00 - 20:00,1,0,2,3,3,3,0
20:00 - 21:00,8,0,1,4,2,0,0
21:00 - 22:00,2,4,3,0,0,1,0
22:00 - 23:00,2,0,7,1,4,1,1
23:00 - 00:00,6,2,13,5,0,0,3
