 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,5,5,7,7,5,0
01:00 - 02:00,5,16,9,11,9,3,1
02:00 - 03:00,13,14,9,17,6,4,0
03:00 - 04:00,12,12,13,10,12,4,4
04:00 - 05:00,15,20,7,13,15,2,1
05:00 - 06:00,25,14,14,13,11,4,7
06:00 - 07:00,19,15,13,9,17,1,6
07:00 - 08:00,23,30,19,25,16,2,5
08:00 - 09:00,28,35,36,25,33,3,4
09:00 - 10:00,26,27,33,29,26,1,4
10:00 - 11:00,21,26,32,26,12,1,3
11:00 - 12:00,21,25,25,18,12,6,8
12:00 - 13:00,21,24,17,14,12,2,3
13:00 - 14:00,10,26,27,12,15,3,4
14:00 - 15:00,18,13,19,23,17,2,6
15:00 - 16:00,8,10,24,10,9,4,2
16:00 - 17:00,15,8,7,11,9,3,6
17:00 - 18:00,7,4,10,7,2,3,1
18:00 - 19:00,7,5,7,4,11,4,1
19:00 - 20:00,7,3,5,4,5,2,3
20:00 - 21:00,6,5,6,10,8,2,2
21:00 - 22:00,4,5,4,5,6,1,2
22:00 - 23:00,11,5,10,6,4,4,3
23:00 - 00:00,6,3,8,1,1,2,3
