 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,19,113,89,103,113,81,11
01:00 - 02:00,19,81,96,98,87,63,16
02:00 - 03:00,24,72,72,75,49,27,13
03:00 - 04:00,24,38,43,24,43,14,7
04:00 - 05:00,19,16,40,26,27,10,14
05:00 - 06:00,10,32,18,31,17,11,7
06:00 - 07:00,13,29,22,34,16,13,7
07:00 - 08:00,43,29,27,36,31,15,8
08:00 - 09:00,42,32,32,37,41,11,10
09:00 - 10:00,35,38,22,40,34,8,10
10:00 - 11:00,43,31,37,38,34,4,9
11:00 - 12:00,34,24,31,31,32,3,14
12:00 - 13:00,30,41,34,40,26,3,5
13:00 - 14:00,34,41,51,31,39,7,8
14:00 - 15:00,41,35,41,44,36,9,11
15:00 - 16:00,44,53,57,55,50,8,9
16:00 - 17:00,52,80,59,55,55,4,8
17:00 - 18:00,85,100,76,86,76,10,7
18:00 - 19:00,88,129,111,99,98,14,13
19:00 - 20:00,123,119,119,135,114,7,17
20:00 - 21:00,91,105,88,95,89,14,11
21:00 - 22:00,81,99,102,102,94,10,18
22:00 - 23:00,121,118,146,110,120,16,4
23:00 - 00:00,107,112,106,87,113,12,9
