 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,24,7,8,10,8,0
01:00 - 02:00,3,22,11,14,12,7,1
02:00 - 03:00,1,45,7,4,6,5,0
03:00 - 04:00,0,5,10,10,6,4,1
04:00 - 05:00,4,3,4,7,4,3,1
05:00 - 06:00,4,8,3,7,5,0,1
06:00 - 07:00,2,4,4,1,3,2,0
07:00 - 08:00,1,3,3,0,5,5,0
08:00 - 09:00,2,2,2,6,0,1,1
09:00 - 10:00,1,9,0,6,2,1,3
10:00 - 11:00,1,2,2,1,0,0,3
11:00 - 12:00,0,6,3,3,1,1,0
12:00 - 13:00,1,7,5,3,5,1,0
13:00 - 14:00,0,6,0,2,2,0,1
14:00 - 15:00,1,1,0,2,2,1,0
15:00 - 16:00,1,0,4,1,0,1,0
16:00 - 17:00,2,2,2,4,0,0,0
17:00 - 18:00,0,6,4,5,4,2,1
18:00 - 19:00,3,13,0,4,8,0,0
19:00 - 20:00,4,3,5,12,11,1,0
20:00 - 21:00,4,10,9,6,12,0,0
21:00 - 22:00,12,6,13,8,7,0,1
22:00 - 23:00,13,8,12,8,5,1,0
23:00 - 00:00,15,8,15,6,6,2,1
