 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,3,0,2,0,3,0
01:00 - 02:00,1,1,3,2,2,2,1
02:00 - 03:00,5,3,3,1,1,1,0
03:00 - 04:00,2,0,5,1,6,3,1
04:00 - 05:00,9,8,15,14,10,1,3
05:00 - 06:00,16,19,13,16,23,5,1
06:00 - 07:00,24,22,26,23,20,2,1
07:00 - 08:00,17,13,17,23,14,1,1
08:00 - 09:00,20,39,12,23,18,0,1
09:00 - 10:00,21,35,37,26,31,0,0
10:00 - 11:00,33,21,26,19,22,0,1
11:00 - 12:00,23,30,22,27,20,1,1
12:00 - 13:00,25,13,24,25,16,0,0
13:00 - 14:00,15,19,16,11,8,0,0
14:00 - 15:00,8,9,7,9,9,0,1
15:00 - 16:00,4,7,8,6,6,0,0
16:00 - 17:00,5,4,7,1,4,3,1
17:00 - 18:00,4,4,0,2,0,1,1
18:00 - 19:00,3,1,3,5,0,0,2
19:00 - 20:00,2,0,2,0,2,0,1
20:00 - 21:00,2,0,0,1,3,0,1
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,1,0,0,0,0
23:00 - 00:00,1,1,0,1,0,0,0
