 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,35,32,34,40,6,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,7,17,4,13,18,10,4
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,1,0,0,0,0
08:00 - 09:00,24,43,14,29,14,8,1
09:00 - 10:00,9,0,5,1,0,0,0
10:00 - 11:00,1,0,0,1,0,0,0
11:00 - 12:00,0,8,3,0,0,0,0
12:00 - 13:00,49,33,44,42,29,9,1
13:00 - 14:00,0,3,0,0,0,0,0
14:00 - 15:00,5,5,0,2,0,0,0
15:00 - 16:00,0,0,7,0,0,0,0
16:00 - 17:00,38,37,46,36,33,6,13
17:00 - 18:00,0,0,0,2,0,0,0
18:00 - 19:00,0,0,0,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,44,66,35,53,28,9,12
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
