 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,3.27,2.99,3.18,3.74,0.56,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.65,1.59,0.37,1.21,1.68,0.93,0.37
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.09,0.0,0.0,0.0,0.0
08:00 - 09:00,2.24,4.02,1.31,2.71,1.31,0.75,0.09
09:00 - 10:00,0.84,0.0,0.47,0.09,0.0,0.0,0.0
10:00 - 11:00,0.09,0.0,0.0,0.09,0.0,0.0,0.0
11:00 - 12:00,0.0,0.75,0.28,0.0,0.0,0.0,0.0
12:00 - 13:00,4.58,3.08,4.11,3.93,2.71,0.84,0.09
13:00 - 14:00,0.0,0.28,0.0,0.0,0.0,0.0,0.0
14:00 - 15:00,0.47,0.47,0.0,0.19,0.0,0.0,0.0
15:00 - 16:00,0.0,0.0,0.65,0.0,0.0,0.0,0.0
16:00 - 17:00,3.55,3.46,4.3,3.36,3.08,0.56,1.21
17:00 - 18:00,0.0,0.0,0.0,0.19,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,4.11,6.17,3.27,4.95,2.62,0.84,1.12
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
