 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,12,6,11,8,6,5
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,1,10,2,5,2,1,2
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,0,8,0,0,0
08:00 - 09:00,4,11,3,8,2,2,1
09:00 - 10:00,0,0,1,0,0,0,0
10:00 - 11:00,3,0,0,0,0,0,0
11:00 - 12:00,0,5,0,1,0,0,0
12:00 - 13:00,12,12,11,12,8,2,8
13:00 - 14:00,0,0,0,4,0,0,0
14:00 - 15:00,0,4,0,0,0,0,0
15:00 - 16:00,0,0,0,0,0,0,0
16:00 - 17:00,26,18,13,20,27,3,5
17:00 - 18:00,0,0,0,1,0,0,0
18:00 - 19:00,0,0,0,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,12,12,13,9,9,3,2
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
