 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.43,0.81,0.98,1.04,1.02,0.73,0.33
01:00 - 02:00,0.33,0.72,0.45,0.76,0.69,0.68,0.35
02:00 - 03:00,0.21,0.45,0.61,0.52,0.25,0.45,0.24
03:00 - 04:00,0.2,7.35,0.51,0.31,0.22,0.31,0.11
04:00 - 05:00,0.12,0.34,0.47,0.47,0.5,0.39,0.08
05:00 - 06:00,0.12,0.45,0.47,0.72,0.14,0.33,0.04
06:00 - 07:00,0.2,0.32,0.27,0.23,0.34,0.27,0.13
07:00 - 08:00,0.14,0.39,0.44,0.25,0.21,0.19,0.04
08:00 - 09:00,0.21,0.2,0.27,0.17,0.2,0.1,0.11
09:00 - 10:00,0.13,0.23,0.25,0.38,0.44,0.18,0.1
10:00 - 11:00,0.28,0.54,0.51,0.67,0.47,0.17,0.07
11:00 - 12:00,0.51,0.81,0.8,0.73,0.57,0.23,0.16
12:00 - 13:00,0.55,1.0,0.7,0.79,0.72,0.19,0.11
13:00 - 14:00,0.95,0.82,0.82,0.79,0.88,0.2,0.18
14:00 - 15:00,0.95,0.82,0.78,0.73,0.83,0.27,0.27
15:00 - 16:00,0.99,0.93,0.91,0.82,0.51,0.29,0.17
16:00 - 17:00,1.08,0.85,1.2,0.68,0.67,0.24,0.24
17:00 - 18:00,0.98,0.9,0.83,0.84,0.88,0.47,0.25
18:00 - 19:00,1.35,1.7,0.88,1.17,0.75,0.38,0.31
19:00 - 20:00,0.85,0.73,1.05,0.75,0.82,0.49,0.48
20:00 - 21:00,0.85,0.71,0.85,0.76,0.64,0.33,0.45
21:00 - 22:00,0.94,1.0,1.01,0.98,0.7,0.5,0.49
22:00 - 23:00,1.11,0.91,1.16,1.02,0.68,0.3,0.47
23:00 - 00:00,0.89,1.1,1.09,1.25,0.64,0.37,0.41
