 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,0,2,0,0
01:00 - 02:00,0,1,0,2,0,0,0
02:00 - 03:00,1,0,1,0,5,0,0
03:00 - 04:00,10,23,20,19,25,1,0
04:00 - 05:00,33,16,21,25,29,3,0
05:00 - 06:00,36,14,29,32,28,0,0
06:00 - 07:00,29,7,14,26,8,0,0
07:00 - 08:00,28,28,18,30,23,1,0
08:00 - 09:00,19,20,26,15,15,0,0
09:00 - 10:00,27,38,17,31,23,0,0
10:00 - 11:00,44,27,23,32,29,0,0
11:00 - 12:00,40,26,23,31,20,1,0
12:00 - 13:00,10,22,17,19,11,0,0
13:00 - 14:00,5,11,11,3,4,1,0
14:00 - 15:00,6,6,9,4,1,0,0
15:00 - 16:00,10,1,9,9,6,0,0
16:00 - 17:00,1,4,2,4,1,0,0
17:00 - 18:00,2,1,0,4,1,0,0
18:00 - 19:00,4,1,0,0,1,0,0
19:00 - 20:00,2,0,1,1,4,0,0
20:00 - 21:00,0,1,4,0,1,0,0
21:00 - 22:00,1,0,1,1,0,0,0
22:00 - 23:00,0,2,0,0,0,0,0
23:00 - 00:00,0,1,1,1,0,0,0
