 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.17,1.15,0.93,1.11,1.05,1.18,0.16
01:00 - 02:00,0.31,1.12,0.84,0.91,1.01,0.58,0.16
02:00 - 03:00,0.27,0.91,0.78,0.94,0.71,0.48,0.09
03:00 - 04:00,0.25,0.62,0.56,0.64,0.72,0.29,0.26
04:00 - 05:00,0.33,0.64,0.74,0.68,0.61,0.22,0.23
05:00 - 06:00,0.49,0.82,0.88,0.56,0.76,0.39,0.25
06:00 - 07:00,0.36,0.66,0.53,0.64,0.66,0.29,0.24
07:00 - 08:00,0.4,0.41,0.5,0.64,0.52,0.18,0.14
08:00 - 09:00,0.29,0.46,0.34,0.39,0.38,0.09,0.16
09:00 - 10:00,0.32,0.32,0.31,0.24,0.29,0.21,0.16
10:00 - 11:00,0.33,0.22,0.24,0.33,0.22,0.13,0.1
11:00 - 12:00,0.3,0.23,0.22,0.26,0.26,0.1,0.1
12:00 - 13:00,0.23,0.25,0.22,0.29,0.29,0.03,0.08
13:00 - 14:00,0.3,0.31,0.17,0.42,0.27,0.09,0.02
14:00 - 15:00,0.39,0.42,0.38,0.44,0.34,0.17,0.11
15:00 - 16:00,0.46,0.56,0.47,0.48,0.48,0.18,0.16
16:00 - 17:00,0.58,1.03,0.94,0.88,0.82,0.23,0.1
17:00 - 18:00,0.91,1.4,1.56,1.37,1.13,0.29,0.16
18:00 - 19:00,1.68,1.74,1.67,1.49,1.7,0.24,0.29
19:00 - 20:00,0.95,1.09,1.52,0.99,1.07,0.19,0.24
20:00 - 21:00,1.1,1.33,1.15,1.24,1.19,0.23,0.11
21:00 - 22:00,1.32,1.42,1.46,1.4,1.27,0.22,0.14
22:00 - 23:00,1.07,1.35,1.28,1.44,1.33,0.15,0.13
23:00 - 00:00,1.26,1.33,1.52,0.96,1.1,0.07,0.15
