 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.41,0.0,0.41,0.0,0.0,0.0,0.82
01:00 - 02:00,0.41,0.0,1.22,0.0,1.63,0.0,0.41
02:00 - 03:00,0.82,1.22,2.86,0.82,1.22,0.41,0.0
03:00 - 04:00,0.82,2.04,1.22,2.04,2.45,0.0,0.41
04:00 - 05:00,0.82,1.63,1.63,2.04,0.0,0.41,1.22
05:00 - 06:00,0.41,1.63,0.82,0.41,1.22,0.41,0.0
06:00 - 07:00,0.0,1.22,0.82,0.41,0.0,0.41,0.41
07:00 - 08:00,0.0,0.41,0.0,0.0,0.0,0.82,0.41
08:00 - 09:00,0.41,0.41,0.0,0.0,0.41,0.82,0.82
09:00 - 10:00,0.0,0.0,0.41,0.41,5.31,0.0,0.41
10:00 - 11:00,0.0,0.0,0.0,0.41,0.82,2.45,0.82
11:00 - 12:00,0.0,0.0,0.41,0.0,0.0,0.82,0.0
12:00 - 13:00,0.0,0.0,0.0,0.82,0.0,0.41,0.41
13:00 - 14:00,0.0,0.0,0.41,0.0,0.41,2.86,0.41
14:00 - 15:00,0.0,0.0,0.82,0.41,0.41,1.63,0.0
15:00 - 16:00,0.0,0.0,0.41,0.82,0.41,0.41,1.22
16:00 - 17:00,0.0,0.0,0.0,0.41,0.0,0.0,0.41
17:00 - 18:00,0.41,1.22,0.41,0.41,0.41,2.04,0.41
18:00 - 19:00,1.22,5.31,1.63,0.41,0.0,1.22,1.22
19:00 - 20:00,2.04,1.63,0.82,0.41,0.0,0.82,0.0
20:00 - 21:00,0.41,1.22,0.82,1.63,0.41,0.41,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.41,0.41,0.0
22:00 - 23:00,0.0,0.41,0.41,0.0,0.82,0.0,1.63
23:00 - 00:00,0.0,0.41,0.41,0.0,0.0,0.82,0.0
