 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.11,0.04,0.0,0.0,0.0,0.0
01:00 - 02:00,0.07,0.04,0.11,0.04,0.0,0.04,0.0
02:00 - 03:00,0.04,0.0,0.0,0.04,0.0,0.11,0.0
03:00 - 04:00,0.21,0.07,0.0,0.0,0.07,0.0,0.0
04:00 - 05:00,0.21,0.18,0.14,0.11,0.04,0.0,0.0
05:00 - 06:00,0.53,0.46,0.6,0.63,0.7,0.07,0.0
06:00 - 07:00,0.81,1.34,1.3,0.88,1.58,0.32,0.0
07:00 - 08:00,2.96,2.22,1.44,1.48,0.95,0.0,0.07
08:00 - 09:00,3.17,2.36,1.97,1.65,1.48,0.04,0.0
09:00 - 10:00,3.06,4.26,2.96,1.9,1.41,0.04,0.04
10:00 - 11:00,3.45,3.34,2.29,1.3,1.34,0.14,0.0
11:00 - 12:00,2.92,4.12,2.01,1.69,1.23,0.18,0.07
12:00 - 13:00,1.72,1.44,1.44,1.51,1.3,0.07,0.0
13:00 - 14:00,2.15,1.06,0.84,1.02,0.56,0.0,0.04
14:00 - 15:00,0.77,1.27,0.95,0.84,0.95,0.0,0.0
15:00 - 16:00,0.46,0.42,0.46,0.74,0.6,0.0,0.0
16:00 - 17:00,0.49,0.35,0.35,0.35,0.32,0.18,0.11
17:00 - 18:00,0.42,0.74,0.35,0.28,0.35,0.11,0.04
18:00 - 19:00,0.25,0.39,0.25,0.39,0.18,0.0,0.18
19:00 - 20:00,0.25,0.32,0.28,0.7,0.14,0.04,0.0
20:00 - 21:00,0.32,0.32,0.18,0.21,0.11,0.0,0.07
21:00 - 22:00,0.21,0.39,0.21,0.32,0.04,0.04,0.04
22:00 - 23:00,0.07,0.18,0.04,0.0,0.04,0.0,0.07
23:00 - 00:00,0.07,0.18,0.11,0.07,0.04,0.0,0.0
