 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,8,37,46,32,26,0,0
01:00 - 02:00,30,116,59,100,38,2,0
02:00 - 03:00,104,214,262,154,106,1,1
03:00 - 04:00,185,213,228,235,189,2,1
04:00 - 05:00,203,203,186,147,128,9,0
05:00 - 06:00,154,154,170,310,227,7,0
06:00 - 07:00,257,184,204,148,133,15,0
07:00 - 08:00,208,194,205,180,179,5,1
08:00 - 09:00,224,380,261,222,337,18,1
09:00 - 10:00,202,558,227,198,149,1,3
10:00 - 11:00,139,198,151,143,98,3,4
11:00 - 12:00,88,104,109,108,61,16,12
12:00 - 13:00,116,261,91,66,52,2,2
13:00 - 14:00,331,87,70,86,52,8,0
14:00 - 15:00,143,135,103,107,82,2,4
15:00 - 16:00,155,153,94,81,72,2,3
16:00 - 17:00,70,75,64,61,60,1,3
17:00 - 18:00,36,47,42,36,28,0,3
18:00 - 19:00,27,30,37,30,15,4,4
19:00 - 20:00,13,10,17,23,12,3,1
20:00 - 21:00,11,32,11,19,6,2,7
21:00 - 22:00,20,11,9,11,9,0,3
22:00 - 23:00,4,13,12,2,2,0,1
23:00 - 00:00,20,14,6,11,1,2,5
