 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.65,0.91,0.59,0.98,0.46,0.2,0.33
01:00 - 02:00,1.76,0.59,0.91,0.91,0.85,0.52,0.46
02:00 - 03:00,1.17,0.98,1.11,1.11,1.37,0.26,0.26
03:00 - 04:00,1.17,1.11,1.04,0.65,0.59,0.33,0.26
04:00 - 05:00,1.11,0.85,1.04,0.85,1.04,0.72,0.52
05:00 - 06:00,0.91,1.83,1.37,0.91,1.37,0.52,0.33
06:00 - 07:00,0.85,1.11,1.37,1.43,0.72,0.2,0.39
07:00 - 08:00,1.11,1.5,1.04,1.11,0.91,0.39,0.52
08:00 - 09:00,1.56,1.04,0.59,0.91,1.04,0.46,1.24
09:00 - 10:00,0.59,0.98,0.91,0.98,0.33,0.13,0.46
10:00 - 11:00,0.33,0.52,0.78,0.65,0.46,0.2,0.91
11:00 - 12:00,0.52,0.78,0.52,0.59,0.26,0.26,0.59
12:00 - 13:00,0.65,0.46,0.52,0.46,0.2,0.07,0.26
13:00 - 14:00,0.39,0.52,0.33,0.65,0.33,0.26,0.13
14:00 - 15:00,0.65,0.26,0.39,0.13,0.2,1.37,0.07
15:00 - 16:00,0.78,0.33,0.52,0.26,0.26,0.07,0.2
16:00 - 17:00,0.85,0.26,0.65,0.0,0.13,0.39,0.2
17:00 - 18:00,0.39,0.2,0.72,0.13,0.0,0.07,0.07
18:00 - 19:00,0.65,0.26,0.65,0.2,0.13,0.13,0.13
19:00 - 20:00,0.52,0.65,0.65,0.59,0.46,0.07,0.65
20:00 - 21:00,0.65,0.52,0.33,0.39,0.52,0.26,0.72
21:00 - 22:00,0.33,0.46,0.39,0.13,0.46,0.2,0.13
22:00 - 23:00,0.59,0.52,0.52,0.33,0.59,0.26,0.65
23:00 - 00:00,0.72,0.52,0.98,0.78,0.2,0.59,0.72
