 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.09,0.0,0.0
01:00 - 02:00,0.17,0.0,0.0,0.0,0.0,0.0,0.09
02:00 - 03:00,0.09,0.77,0.09,0.09,0.68,0.0,0.09
03:00 - 04:00,0.0,0.09,0.43,0.17,0.34,0.09,0.09
04:00 - 05:00,0.17,0.68,0.68,0.51,0.6,0.17,0.09
05:00 - 06:00,0.6,0.51,2.14,1.11,0.77,0.0,0.26
06:00 - 07:00,0.6,0.77,0.43,0.77,0.94,0.26,0.26
07:00 - 08:00,0.94,0.85,1.37,1.2,1.45,0.26,0.68
08:00 - 09:00,1.79,1.71,3.08,1.79,1.03,0.09,0.34
09:00 - 10:00,2.39,1.37,1.45,1.54,1.11,0.51,0.26
10:00 - 11:00,1.03,1.28,1.62,1.45,0.51,0.17,0.17
11:00 - 12:00,1.28,1.62,1.03,1.62,1.03,0.26,0.17
12:00 - 13:00,1.37,2.05,1.2,1.45,1.88,0.17,0.09
13:00 - 14:00,1.88,1.88,1.37,1.88,1.62,0.17,0.0
14:00 - 15:00,1.71,2.14,1.79,1.79,0.85,0.34,0.09
15:00 - 16:00,1.28,1.54,0.77,0.94,0.68,0.09,0.09
16:00 - 17:00,0.6,0.43,0.68,0.68,0.6,0.0,0.0
17:00 - 18:00,0.34,0.26,0.34,0.34,0.17,0.09,0.09
18:00 - 19:00,0.26,0.34,0.43,0.09,0.43,0.0,0.0
19:00 - 20:00,0.6,0.6,0.51,0.43,0.43,0.43,0.09
20:00 - 21:00,0.6,0.34,0.43,0.17,0.34,0.09,0.0
21:00 - 22:00,0.51,0.17,0.34,0.85,0.26,0.17,0.0
22:00 - 23:00,0.34,0.0,0.0,0.17,0.26,0.0,0.0
23:00 - 00:00,0.0,0.09,0.0,0.26,0.0,0.17,0.0
